expr,weights,python
"[Term Id (fromList [(25,1)]),Term Id (fromList [(22,1)])]","[-1.4964737179937846,1.5744159253871046e-2,8.563029712890724e-2]","-1.4964737179937846 + 1.5744159253871046e-2*(x[:,25]) + 8.563029712890724e-2*(x[:,22])"
"[Term Id (fromList [(22,1)]),Term SqrtAbs (fromList [(24,1)])]","[-1.564090934664154,8.33653589801461e-2,2.2294370620749595e-2]","-1.564090934664154 + 8.33653589801461e-2*(x[:,22]) + 2.2294370620749595e-2*sqrtAbs(x[:,24])"
"[Term SqrtAbs (fromList [(22,2)])]","[-1.3552954548228842,9.373541925753202e-2]","-1.3552954548228842 + 9.373541925753202e-2*sqrtAbs(x[:,22]**(2))"
"[Term Exp (fromList [(25,2)]),Term Tanh (fromList [(5,2),(7,1),(14,1),(15,2),(17,1),(22,2),(25,2)])]","[2.3157385556049448e-170,-2.9010219206389335e-86,1.1810190783329836e-170]","2.3157385556049448e-170 + -2.9010219206389335e-86*np.exp(x[:,25]**(2)) + 1.1810190783329836e-170*np.tanh(x[:,5]**(2)*x[:,7]*x[:,14]*x[:,15]**(2)*x[:,17]*x[:,22]**(2)*x[:,25]**(2))"
"[Term SqrtAbs (fromList [(22,1),(25,1)]),Term Tanh (fromList [(21,1)])]","[-1.6496180965876595,0.3438783017787255,-5.102210804443101]","-1.6496180965876595 + 0.3438783017787255*sqrtAbs(x[:,22]*x[:,25]) + -5.102210804443101*np.tanh(x[:,21])"
"[Term Id (fromList [(1,2),(16,2),(17,1),(25,2)]),Term Id (fromList [(3,2),(8,2),(16,2),(19,2),(22,2),(25,2)]),Term SqrtAbs (fromList [(25,2)]),Term Id (fromList [(3,1),(8,2),(16,1),(19,2)]),Term Id (fromList [(1,2),(7,1),(8,2),(16,1),(19,2)])]","[-3.005655590781909e-20,-1.8963213833329328e-13,3.988324864180467e-17,-2.6681888003553834e-19,6.4497314567530406e-12,8.492632686648595e-16]","-3.005655590781909e-20 + -1.8963213833329328e-13*(x[:,1]**(2)*x[:,16]**(2)*x[:,17]*x[:,25]**(2)) + 3.988324864180467e-17*(x[:,3]**(2)*x[:,8]**(2)*x[:,16]**(2)*x[:,19]**(2)*x[:,22]**(2)*x[:,25]**(2)) + -2.6681888003553834e-19*sqrtAbs(x[:,25]**(2)) + 6.4497314567530406e-12*(x[:,3]*x[:,8]**(2)*x[:,16]*x[:,19]**(2)) + 8.492632686648595e-16*(x[:,1]**(2)*x[:,7]*x[:,8]**(2)*x[:,16]*x[:,19]**(2))"
"[Term Tanh (fromList [(22,2)]),Term Tanh (fromList [(0,2),(1,2),(3,2),(5,2),(7,1),(8,2),(10,2),(22,2),(24,2)]),Term Id (fromList [(1,2),(3,2),(24,2)]),Term Id (fromList [(0,2),(8,2),(24,2)]),Term Id (fromList [(0,2),(3,2),(5,2),(8,2),(22,2),(24,2)])]","[-2.6828431585435986e-14,-4.582758135361525e-15,-5.428100937244353e-15,-2.8985615734169538e-8,1.244181324198462e-14,5.935954934250243e-14]","-2.6828431585435986e-14 + -4.582758135361525e-15*np.tanh(x[:,22]**(2)) + -5.428100937244353e-15*np.tanh(x[:,0]**(2)*x[:,1]**(2)*x[:,3]**(2)*x[:,5]**(2)*x[:,7]*x[:,8]**(2)*x[:,10]**(2)*x[:,22]**(2)*x[:,24]**(2)) + -2.8985615734169538e-8*(x[:,1]**(2)*x[:,3]**(2)*x[:,24]**(2)) + 1.244181324198462e-14*(x[:,0]**(2)*x[:,8]**(2)*x[:,24]**(2)) + 5.935954934250243e-14*(x[:,0]**(2)*x[:,3]**(2)*x[:,5]**(2)*x[:,8]**(2)*x[:,22]**(2)*x[:,24]**(2))"
"[Term Tanh (fromList [(0,2),(7,2),(20,2),(21,1),(25,2)]),Term Tanh (fromList [(20,2)]),Term SqrtAbs (fromList [(8,2),(21,1),(22,2)]),Term SqrtAbs (fromList [(0,2),(7,2),(8,1)])]","[-5.507059289790353e-2,-4.78936349375185e-2,-5.4970507516309546e-2,6.742740725040657e-4,4.730235565057416e-7]","-5.507059289790353e-2 + -4.78936349375185e-2*np.tanh(x[:,0]**(2)*x[:,7]**(2)*x[:,20]**(2)*x[:,21]*x[:,25]**(2)) + -5.4970507516309546e-2*np.tanh(x[:,20]**(2)) + 6.742740725040657e-4*sqrtAbs(x[:,8]**(2)*x[:,21]*x[:,22]**(2)) + 4.730235565057416e-7*sqrtAbs(x[:,0]**(2)*x[:,7]**(2)*x[:,8])"
"[Term SqrtAbs (fromList [(17,1),(24,1),(25,1)]),Term SqrtAbs (fromList [(7,2),(8,2),(12,1),(21,1),(22,2),(24,1),(25,1)]),Term Tanh (fromList [(5,2),(8,1),(22,2),(25,1)]),Term Id (fromList [(5,2),(8,1),(24,2)])]","[-1.1384422682785777e-5,-1.1203746525714016e-3,6.749662692133908e-8,-2.1532798619154934e-6,5.961483863975969e-9]","-1.1384422682785777e-5 + -1.1203746525714016e-3*sqrtAbs(x[:,17]*x[:,24]*x[:,25]) + 6.749662692133908e-8*sqrtAbs(x[:,7]**(2)*x[:,8]**(2)*x[:,12]*x[:,21]*x[:,22]**(2)*x[:,24]*x[:,25]) + -2.1532798619154934e-6*np.tanh(x[:,5]**(2)*x[:,8]*x[:,22]**(2)*x[:,25]) + 5.961483863975969e-9*(x[:,5]**(2)*x[:,8]*x[:,24]**(2))"
"[Term Tanh (fromList [(15,1),(25,1)]),Term SqrtAbs (fromList [(25,2)]),Term Id (fromList [(1,1),(20,1)]),Term SqrtAbs (fromList [(0,2),(7,2),(8,2),(20,1),(22,2)]),Term SqrtAbs (fromList [(0,2),(7,2),(8,1)])]","[-2.4893286032923205e-3,-2.17634454759451e-3,-2.2268025355060898e-2,-3.8914231583304204e-2,5.022267466892987e-7,6.355439582168494e-6]","-2.4893286032923205e-3 + -2.17634454759451e-3*np.tanh(x[:,15]*x[:,25]) + -2.2268025355060898e-2*sqrtAbs(x[:,25]**(2)) + -3.8914231583304204e-2*(x[:,1]*x[:,20]) + 5.022267466892987e-7*sqrtAbs(x[:,0]**(2)*x[:,7]**(2)*x[:,8]**(2)*x[:,20]*x[:,22]**(2)) + 6.355439582168494e-6*sqrtAbs(x[:,0]**(2)*x[:,7]**(2)*x[:,8])"
