expr,weights,python
"[Term SqrtAbs (fromList [(0,1),(1,1),(2,1),(3,-1),(4,-1),(5,-1),(6,1),(7,1)]),Term SqrtAbs (fromList [(0,2),(1,1),(3,-2),(6,2)]),Term Tanh (fromList [(1,-2),(4,-2),(5,2),(6,-2),(7,-2)]),Term Cos (fromList [(0,-1),(1,-2),(5,-2),(7,1)]),Term Cos (fromList [(2,2),(3,-2),(5,-2),(7,1)]),Term Log (fromList [(1,1),(2,-1),(4,2),(5,1)]),Term Log (fromList [(0,2),(1,1),(2,-1),(3,-1),(5,1)]),Term Tanh (fromList [(0,-1),(1,-2),(2,-1),(3,1)]),Term Sin (fromList [(0,-1),(2,-2)]),Term Log (fromList [(0,1),(1,1),(2,-1),(5,1)]),Term SqrtAbs (fromList [(0,-2),(1,1),(2,-1),(3,-2),(4,-2),(5,-1)]),Term SqrtAbs (fromList [(2,1),(3,-2)]),Term Cos (fromList [(0,1),(3,1)]),Term Id (fromList [(0,1),(1,-2),(2,2),(3,2),(4,-2)]),Term Id (fromList [(1,1),(2,-1),(4,2),(5,2)]),Term Exp (fromList [(0,-1),(1,1),(2,-2)])]","[-2.710742548375626e11,-0.10651248173231292,121.37064583203872,-1.8801267303710014,2.710747431826957e11,-1.070534984883811,-1596.3891831723213,-2225.476401931403,-6.120371446887999e8,2.8581826434700245e8,3804.983743625076,-16242.609663785977,1475.145212470436,-4.4388044646094755,-5.090952656156473,4.4513850721889505e-3,-491862.82494243415]","-2.710742548375626e11 + -0.10651248173231292*sqrtAbs(x[:,0]*x[:,1]*x[:,2]*x[:,3]**(-1)*x[:,4]**(-1)*x[:,5]**(-1)*x[:,6]*x[:,7]) + 121.37064583203872*sqrtAbs(x[:,0]**(2)*x[:,1]*x[:,3]**(-2)*x[:,6]**(2)) + -1.8801267303710014*np.tanh(x[:,1]**(-2)*x[:,4]**(-2)*x[:,5]**(2)*x[:,6]**(-2)*x[:,7]**(-2)) + 2.710747431826957e11*np.cos(x[:,0]**(-1)*x[:,1]**(-2)*x[:,5]**(-2)*x[:,7]) + -1.070534984883811*np.cos(x[:,2]**(2)*x[:,3]**(-2)*x[:,5]**(-2)*x[:,7]) + -1596.3891831723213*np.log(x[:,1]*x[:,2]**(-1)*x[:,4]**(2)*x[:,5]) + -2225.476401931403*np.log(x[:,0]**(2)*x[:,1]*x[:,2]**(-1)*x[:,3]**(-1)*x[:,5]) + -6.120371446887999e8*np.tanh(x[:,0]**(-1)*x[:,1]**(-2)*x[:,2]**(-1)*x[:,3]) + 2.8581826434700245e8*np.sin(x[:,0]**(-1)*x[:,2]**(-2)) + 3804.983743625076*np.log(x[:,0]*x[:,1]*x[:,2]**(-1)*x[:,5]) + -16242.609663785977*sqrtAbs(x[:,0]**(-2)*x[:,1]*x[:,2]**(-1)*x[:,3]**(-2)*x[:,4]**(-2)*x[:,5]**(-1)) + 1475.145212470436*sqrtAbs(x[:,2]*x[:,3]**(-2)) + -4.4388044646094755*np.cos(x[:,0]*x[:,3]) + -5.090952656156473*(x[:,0]*x[:,1]**(-2)*x[:,2]**(2)*x[:,3]**(2)*x[:,4]**(-2)) + 4.4513850721889505e-3*(x[:,1]*x[:,2]**(-1)*x[:,4]**(2)*x[:,5]**(2)) + -491862.82494243415*np.exp(x[:,0]**(-1)*x[:,1]*x[:,2]**(-2))"

"[Term Sin (fromList [(0,2),(3,-1),(5,2)]),Term Cos (fromList [(0,1),(1,1),(2,-2),(4,2),(5,-2),(7,2)]),Term Tanh (fromList [(0,-2),(1,2),(4,-1),(5,-1),(6,2),(7,2)]),Term Sin (fromList [(0,-2),(1,2),(3,-1),(4,-2),(5,2),(7,1)]),Term Tanh (fromList [(0,-1),(5,1)]),Term SqrtAbs (fromList [(0,2),(1,2),(2,-1),(3,-2),(4,-1)]),Term Cos (fromList [(2,-2),(3,-1),(4,1),(7,2)]),Term Log (fromList [(1,-2),(2,-2),(3,-2)]),Term Tanh (fromList [(0,-2),(1,-2),(2,2),(3,-2),(4,2)]),Term Exp (fromList [(2,-1),(3,-1)]),Term Id (fromList [(0,-1),(2,-1),(3,-2),(6,1)]),Term Cos (fromList [(0,2),(1,2),(2,-2),(3,-2),(4,-1)]),Term Sin (fromList [(0,2),(2,1),(3,-1),(4,1)]),Term SqrtAbs (fromList [(1,-1),(2,1),(3,-1),(4,2)]),Term Exp (fromList [(3,-1),(4,2)]),Term Id (fromList [(0,-1),(1,-1),(2,2),(3,-1)])]","[-2.0528815045867163e12,7.779539908602233,4.66858795200797,1.9557792720250702,0.3565825523920677,-86.74613285290684,-2870.9067363839476,-1.4274200698598358e10,-4515.448553334066,2664901.787509198,7.784917896767405e8,8.542397249681433e7,2.066377077532599e12,58.976571790705826,46268.76355717294,-37892.92974095346,-2850.779259838063]","-2.0528815045867163e12 + 7.779539908602233*np.sin(x[:,0]**(2)*x[:,3]**(-1)*x[:,5]**(2)) + 4.66858795200797*np.cos(x[:,0]*x[:,1]*x[:,2]**(-2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,7]**(2)) + 1.9557792720250702*np.tanh(x[:,0]**(-2)*x[:,1]**(2)*x[:,4]**(-1)*x[:,5]**(-1)*x[:,6]**(2)*x[:,7]**(2)) + 0.3565825523920677*np.sin(x[:,0]**(-2)*x[:,1]**(2)*x[:,3]**(-1)*x[:,4]**(-2)*x[:,5]**(2)*x[:,7]) + -86.74613285290684*np.tanh(x[:,0]**(-1)*x[:,5]) + -2870.9067363839476*sqrtAbs(x[:,0]**(2)*x[:,1]**(2)*x[:,2]**(-1)*x[:,3]**(-2)*x[:,4]**(-1)) + -1.4274200698598358e10*np.cos(x[:,2]**(-2)*x[:,3]**(-1)*x[:,4]*x[:,7]**(2)) + -4515.448553334066*np.log(x[:,1]**(-2)*x[:,2]**(-2)*x[:,3]**(-2)) + 2664901.787509198*np.tanh(x[:,0]**(-2)*x[:,1]**(-2)*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]**(2)) + 7.784917896767405e8*np.exp(x[:,2]**(-1)*x[:,3]**(-1)) + 8.542397249681433e7*(x[:,0]**(-1)*x[:,2]**(-1)*x[:,3]**(-2)*x[:,6]) + 2.066377077532599e12*np.cos(x[:,0]**(2)*x[:,1]**(2)*x[:,2]**(-2)*x[:,3]**(-2)*x[:,4]**(-1)) + 58.976571790705826*np.sin(x[:,0]**(2)*x[:,2]*x[:,3]**(-1)*x[:,4]) + 46268.76355717294*sqrtAbs(x[:,1]**(-1)*x[:,2]*x[:,3]**(-1)*x[:,4]**(2)) + -37892.92974095346*np.exp(x[:,3]**(-1)*x[:,4]**(2)) + -2850.779259838063*(x[:,0]**(-1)*x[:,1]**(-1)*x[:,2]**(2)*x[:,3]**(-1))"

"[Term Sin (fromList [(1,1),(3,-1),(4,1),(5,-2),(7,1)]),Term Tanh (fromList [(3,-1),(5,2)]),Term SqrtAbs (fromList [(0,1),(1,-2),(2,1),(3,-2),(4,-2),(6,2)]),Term Log (fromList [(1,2),(2,1),(4,-2)]),Term Log (fromList [(0,1),(1,1),(3,2),(4,2)]),Term Id (fromList [(0,2),(1,-1),(2,2),(4,2)]),Term Id (fromList [(0,-2),(3,2),(4,-1)]),Term Tanh (fromList [(2,1),(4,-1),(7,-2)]),Term Tanh (fromList [(0,2),(1,-2),(2,2),(3,1),(4,-1),(5,1)]),Term Cos (fromList [(0,1),(1,2),(3,2),(4,1)]),Term SqrtAbs (fromList [(1,-1),(3,-2),(6,1)]),Term Tanh (fromList [(0,-1),(1,-1)]),Term Cos (fromList [(0,2),(1,2),(2,2)]),Term Cos (fromList [(1,-2),(2,-1),(3,2),(4,2),(5,-2),(7,2)]),Term Tanh (fromList [(0,2),(1,-2),(2,1),(3,1),(4,2)]),Term Sin (fromList [(0,2),(2,1),(3,2),(4,1)])]","[4315469.238104979,0.6247094542572276,1.0845246562653894,126322.02261247739,17.389064253592853,165.3987445156014,1.6006696699222746e-2,-1.7459661093173148e-2,-27.56598831837361,-4321056.402375144,-5.3898743770226005,38750.19029212943,115109.3375549274,3.746442233547287,3231.9180894046044,-1402.5120103404377,1.580524921973803]","4315469.238104979 + 0.6247094542572276*np.sin(x[:,1]*x[:,3]**(-1)*x[:,4]*x[:,5]**(-2)*x[:,7]) + 1.0845246562653894*np.tanh(x[:,3]**(-1)*x[:,5]**(2)) + 126322.02261247739*sqrtAbs(x[:,0]*x[:,1]**(-2)*x[:,2]*x[:,3]**(-2)*x[:,4]**(-2)*x[:,6]**(2)) + 17.389064253592853*np.log(x[:,1]**(2)*x[:,2]*x[:,4]**(-2)) + 165.3987445156014*np.log(x[:,0]*x[:,1]*x[:,3]**(2)*x[:,4]**(2)) + 1.6006696699222746e-2*(x[:,0]**(2)*x[:,1]**(-1)*x[:,2]**(2)*x[:,4]**(2)) + -1.7459661093173148e-2*(x[:,0]**(-2)*x[:,3]**(2)*x[:,4]**(-1)) + -27.56598831837361*np.tanh(x[:,2]*x[:,4]**(-1)*x[:,7]**(-2)) + -4321056.402375144*np.tanh(x[:,0]**(2)*x[:,1]**(-2)*x[:,2]**(2)*x[:,3]*x[:,4]**(-1)*x[:,5]) + -5.3898743770226005*np.cos(x[:,0]*x[:,1]**(2)*x[:,3]**(2)*x[:,4]) + 38750.19029212943*sqrtAbs(x[:,1]**(-1)*x[:,3]**(-2)*x[:,6]) + 115109.3375549274*np.tanh(x[:,0]**(-1)*x[:,1]**(-1)) + 3.746442233547287*np.cos(x[:,0]**(2)*x[:,1]**(2)*x[:,2]**(2)) + 3231.9180894046044*np.cos(x[:,1]**(-2)*x[:,2]**(-1)*x[:,3]**(2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,7]**(2)) + -1402.5120103404377*np.tanh(x[:,0]**(2)*x[:,1]**(-2)*x[:,2]*x[:,3]*x[:,4]**(2)) + 1.580524921973803*np.sin(x[:,0]**(2)*x[:,2]*x[:,3]**(2)*x[:,4])"

"[Term Tanh (fromList [(0,-2),(1,-2),(4,2),(5,-2),(7,-1)]),Term Sin (fromList [(0,2),(1,-2),(3,2),(4,2),(5,-2),(6,1),(7,1)]),Term Sin (fromList [(0,-1),(1,2),(2,-2),(5,2),(7,1)]),Term Log (fromList [(2,-2),(3,-1),(4,-2)]),Term Tanh (fromList [(0,-2),(1,-2),(2,-1),(4,2),(5,-1),(6,-2),(7,-2)]),Term SqrtAbs (fromList [(0,1),(3,-2),(6,2)]),Term Exp (fromList [(0,-2),(2,-1),(4,-2)]),Term Sin (fromList [(0,1),(3,2)]),Term Tanh (fromList [(0,-1),(1,2),(3,-2),(4,-2)]),Term Sin (fromList [(0,2),(1,-2),(3,2),(4,2)]),Term Log (fromList [(0,1),(1,2),(2,-1),(3,-2),(4,-1)]),Term Cos (fromList [(1,-1),(2,-1),(3,2),(4,2),(5,-1),(7,1)]),Term Tanh (fromList [(0,1),(1,2),(2,-1),(4,-2),(5,-2),(7,-1)]),Term Tanh (fromList [(2,-2),(3,2),(4,2)]),Term Cos (fromList [(1,2),(2,-1)]),Term Log (fromList [(0,-1),(1,2)])]","[209053.50665759097,76962.52385424584,-2.049405800122349,-0.29134610066557554,44.00931681506453,-76964.66750724058,2458.8382391649266,-300412.1395968727,-2.883333257291977,-405.49801472450906,-16.936419278517732,365.95662785951043,0.8634057343032033,-2.22009774435648,89280.78623426252,1.990066752074125,388.59611172256626]","209053.50665759097 + 76962.52385424584*np.tanh(x[:,0]**(-2)*x[:,1]**(-2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,7]**(-1)) + -2.049405800122349*np.sin(x[:,0]**(2)*x[:,1]**(-2)*x[:,3]**(2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,6]*x[:,7]) + -0.29134610066557554*np.sin(x[:,0]**(-1)*x[:,1]**(2)*x[:,2]**(-2)*x[:,5]**(2)*x[:,7]) + 44.00931681506453*np.log(x[:,2]**(-2)*x[:,3]**(-1)*x[:,4]**(-2)) + -76964.66750724058*np.tanh(x[:,0]**(-2)*x[:,1]**(-2)*x[:,2]**(-1)*x[:,4]**(2)*x[:,5]**(-1)*x[:,6]**(-2)*x[:,7]**(-2)) + 2458.8382391649266*sqrtAbs(x[:,0]*x[:,3]**(-2)*x[:,6]**(2)) + -300412.1395968727*np.exp(x[:,0]**(-2)*x[:,2]**(-1)*x[:,4]**(-2)) + -2.883333257291977*np.sin(x[:,0]*x[:,3]**(2)) + -405.49801472450906*np.tanh(x[:,0]**(-1)*x[:,1]**(2)*x[:,3]**(-2)*x[:,4]**(-2)) + -16.936419278517732*np.sin(x[:,0]**(2)*x[:,1]**(-2)*x[:,3]**(2)*x[:,4]**(2)) + 365.95662785951043*np.log(x[:,0]*x[:,1]**(2)*x[:,2]**(-1)*x[:,3]**(-2)*x[:,4]**(-1)) + 0.8634057343032033*np.cos(x[:,1]**(-1)*x[:,2]**(-1)*x[:,3]**(2)*x[:,4]**(2)*x[:,5]**(-1)*x[:,7]) + -2.22009774435648*np.tanh(x[:,0]*x[:,1]**(2)*x[:,2]**(-1)*x[:,4]**(-2)*x[:,5]**(-2)*x[:,7]**(-1)) + 89280.78623426252*np.tanh(x[:,2]**(-2)*x[:,3]**(2)*x[:,4]**(2)) + 1.990066752074125*np.cos(x[:,1]**(2)*x[:,2]**(-1)) + 388.59611172256626*np.log(x[:,0]**(-1)*x[:,1]**(2))"

"[Term Id (fromList [(0,1),(1,-2),(2,-2),(3,2),(4,2)]),Term Sin (fromList [(0,-2),(2,1),(4,2),(5,2),(7,1)]),Term Exp (fromList [(0,2),(1,2),(2,-2),(3,-2),(4,2),(5,-2),(6,2),(7,2)]),Term Sin (fromList [(0,1),(1,-2),(2,-2),(3,-1),(4,2),(6,1)]),Term Id (fromList [(1,-1),(2,-2),(3,-1),(4,2),(6,2),(7,2)]),Term Id (fromList [(1,2),(2,-1),(3,-1),(4,2),(5,-1)]),Term Tanh (fromList [(0,-2),(1,-1),(2,-2),(3,-1),(4,2),(5,2),(6,2),(7,1)]),Term SqrtAbs (fromList [(1,-2),(2,-1),(3,-1),(4,-2),(6,2)]),Term Exp (fromList [(0,-2),(1,1),(2,-2),(4,2),(5,1)]),Term Sin (fromList [(0,2),(1,2),(2,1),(3,2),(4,2)]),Term Sin (fromList [(0,1),(3,1),(4,2)]),Term Cos (fromList [(0,2),(1,2),(2,-2),(4,2)]),Term SqrtAbs (fromList [(0,-1),(1,2),(2,1),(3,-2),(4,2),(6,1)]),Term Cos (fromList [(0,2),(1,2),(2,1)]),Term Sin (fromList [(1,1),(2,1),(3,-2),(4,1)]),Term Sin (fromList [(0,-2),(2,1),(3,-2),(4,2)])]","[1537.1304090035983,-113545.67374585857,0.39892269943182546,-1532.7003124465514,5.998683715046151e11,3.046111681614099e8,2.2214655617876174e-2,-4.1193173137909696e7,3930895.4574530087,0.5776389641678934,5.089735612860388,0.9918389778747251,1.5658860490401314,1.5330495752118345e-2,-0.6472642991630665,1.3800451494402701,22.407974596671462]","1537.1304090035983 + -113545.67374585857*(x[:,0]*x[:,1]**(-2)*x[:,2]**(-2)*x[:,3]**(2)*x[:,4]**(2)) + 0.39892269943182546*np.sin(x[:,0]**(-2)*x[:,2]*x[:,4]**(2)*x[:,5]**(2)*x[:,7]) + -1532.7003124465514*np.exp(x[:,0]**(2)*x[:,1]**(2)*x[:,2]**(-2)*x[:,3]**(-2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,6]**(2)*x[:,7]**(2)) + 5.998683715046151e11*np.sin(x[:,0]*x[:,1]**(-2)*x[:,2]**(-2)*x[:,3]**(-1)*x[:,4]**(2)*x[:,6]) + 3.046111681614099e8*(x[:,1]**(-1)*x[:,2]**(-2)*x[:,3]**(-1)*x[:,4]**(2)*x[:,6]**(2)*x[:,7]**(2)) + 2.2214655617876174e-2*(x[:,1]**(2)*x[:,2]**(-1)*x[:,3]**(-1)*x[:,4]**(2)*x[:,5]**(-1)) + -4.1193173137909696e7*np.tanh(x[:,0]**(-2)*x[:,1]**(-1)*x[:,2]**(-2)*x[:,3]**(-1)*x[:,4]**(2)*x[:,5]**(2)*x[:,6]**(2)*x[:,7]) + 3930895.4574530087*sqrtAbs(x[:,1]**(-2)*x[:,2]**(-1)*x[:,3]**(-1)*x[:,4]**(-2)*x[:,6]**(2)) + 0.5776389641678934*np.exp(x[:,0]**(-2)*x[:,1]*x[:,2]**(-2)*x[:,4]**(2)*x[:,5]) + 5.089735612860388*np.sin(x[:,0]**(2)*x[:,1]**(2)*x[:,2]*x[:,3]**(2)*x[:,4]**(2)) + 0.9918389778747251*np.sin(x[:,0]*x[:,3]*x[:,4]**(2)) + 1.5658860490401314*np.cos(x[:,0]**(2)*x[:,1]**(2)*x[:,2]**(-2)*x[:,4]**(2)) + 1.5330495752118345e-2*sqrtAbs(x[:,0]**(-1)*x[:,1]**(2)*x[:,2]*x[:,3]**(-2)*x[:,4]**(2)*x[:,6]) + -0.6472642991630665*np.cos(x[:,0]**(2)*x[:,1]**(2)*x[:,2]) + 1.3800451494402701*np.sin(x[:,1]*x[:,2]*x[:,3]**(-2)*x[:,4]) + 22.407974596671462*np.sin(x[:,0]**(-2)*x[:,2]*x[:,3]**(-2)*x[:,4]**(2))"

"[Term SqrtAbs (fromList [(1,2),(2,-1),(3,-2),(5,-2),(6,2),(7,1)]),Term Cos (fromList [(3,2),(4,1),(5,1),(7,1)]),Term Cos (fromList [(0,-2),(2,2),(5,1),(7,1)]),Term SqrtAbs (fromList [(1,-1),(2,1),(3,-2),(4,-2),(5,-2),(6,2),(7,2)]),Term Cos (fromList [(1,-1),(2,-1),(3,1),(4,2),(5,-2),(6,1),(7,2)]),Term Sin (fromList [(1,1),(2,1),(3,-2),(5,-2),(6,1)]),Term Log (fromList [(0,2),(2,-1),(3,-1),(4,2),(5,-1)]),Term Log (fromList [(0,1),(1,-1),(3,-1)]),Term Sin (fromList [(0,2),(2,2),(3,-2),(5,-2),(7,2)]),Term Cos (fromList [(0,-2),(1,2),(2,2),(3,1)]),Term Log (fromList [(0,2),(1,-2),(2,-2),(3,-2),(4,-1),(5,-1)]),Term Sin (fromList [(0,1),(1,-1),(2,1),(3,-1),(4,2),(5,1),(7,2)]),Term Tanh (fromList [(0,2),(1,-2),(2,2),(4,-2),(6,2),(7,1)]),Term Log (fromList [(0,2),(2,1),(3,1)]),Term Tanh (fromList [(1,1),(2,-2),(3,-2)]),Term SqrtAbs (fromList [(0,2),(1,-1),(3,-2),(5,1),(6,1)])]","[-1340.215788969142,70.38544466966778,-0.4798962497673555,-0.46331333267591635,-10727.091777692847,1004.856444956691,3.5794898786308487,29.512180837617073,-54.851126410419006,-1.1918968843809365,-6.075463894113678,-29.34195924622508,0.49752664752808434,468.52075241922705,-115.99327071598826,2.4223281706533828e8,19602.146185342604]","-1340.215788969142 + 70.38544466966778*sqrtAbs(x[:,1]**(2)*x[:,2]**(-1)*x[:,3]**(-2)*x[:,5]**(-2)*x[:,6]**(2)*x[:,7]) + -0.4798962497673555*np.cos(x[:,3]**(2)*x[:,4]*x[:,5]*x[:,7]) + -0.46331333267591635*np.cos(x[:,0]**(-2)*x[:,2]**(2)*x[:,5]*x[:,7]) + -10727.091777692847*sqrtAbs(x[:,1]**(-1)*x[:,2]*x[:,3]**(-2)*x[:,4]**(-2)*x[:,5]**(-2)*x[:,6]**(2)*x[:,7]**(2)) + 1004.856444956691*np.cos(x[:,1]**(-1)*x[:,2]**(-1)*x[:,3]*x[:,4]**(2)*x[:,5]**(-2)*x[:,6]*x[:,7]**(2)) + 3.5794898786308487*np.sin(x[:,1]*x[:,2]*x[:,3]**(-2)*x[:,5]**(-2)*x[:,6]) + 29.512180837617073*np.log(x[:,0]**(2)*x[:,2]**(-1)*x[:,3]**(-1)*x[:,4]**(2)*x[:,5]**(-1)) + -54.851126410419006*np.log(x[:,0]*x[:,1]**(-1)*x[:,3]**(-1)) + -1.1918968843809365*np.sin(x[:,0]**(2)*x[:,2]**(2)*x[:,3]**(-2)*x[:,5]**(-2)*x[:,7]**(2)) + -6.075463894113678*np.cos(x[:,0]**(-2)*x[:,1]**(2)*x[:,2]**(2)*x[:,3]) + -29.34195924622508*np.log(x[:,0]**(2)*x[:,1]**(-2)*x[:,2]**(-2)*x[:,3]**(-2)*x[:,4]**(-1)*x[:,5]**(-1)) + 0.49752664752808434*np.sin(x[:,0]*x[:,1]**(-1)*x[:,2]*x[:,3]**(-1)*x[:,4]**(2)*x[:,5]*x[:,7]**(2)) + 468.52075241922705*np.tanh(x[:,0]**(2)*x[:,1]**(-2)*x[:,2]**(2)*x[:,4]**(-2)*x[:,6]**(2)*x[:,7]) + -115.99327071598826*np.log(x[:,0]**(2)*x[:,2]*x[:,3]) + 2.4223281706533828e8*np.tanh(x[:,1]*x[:,2]**(-2)*x[:,3]**(-2)) + 19602.146185342604*sqrtAbs(x[:,0]**(2)*x[:,1]**(-1)*x[:,3]**(-2)*x[:,5]*x[:,6])"

"[Term Exp (fromList [(1,-1),(2,-2),(4,2),(5,1)]),Term SqrtAbs (fromList [(1,2)]),Term Tanh (fromList [(0,-2),(1,1),(2,-2),(3,-2),(4,2),(6,-2),(7,-1)]),Term Sin (fromList [(0,-1),(1,1),(2,-2),(3,1),(4,2)]),Term Cos (fromList [(0,-2),(2,-2),(4,2),(7,2)]),Term Cos (fromList [(1,-2),(3,2),(4,2),(5,-2)]),Term SqrtAbs (fromList [(0,-1),(2,-2),(3,1),(4,1)]),Term Tanh (fromList [(0,2),(1,1),(2,-1),(3,-1),(5,2),(7,-1)]),Term Id (fromList [(0,-1),(1,1),(2,-1),(3,1),(4,2),(5,-2),(7,2)]),Term Tanh (fromList [(0,2),(1,1),(2,1),(3,-2)]),Term Sin (fromList [(0,-1),(1,1),(3,1),(4,-2)]),Term Id (fromList [(0,2),(1,1),(3,-1),(6,1)]),Term Cos (fromList [(0,2),(1,-2),(3,2),(4,2),(5,-2),(7,2)]),Term Sin (fromList [(1,1),(2,-1),(3,-1),(4,2)]),Term SqrtAbs (fromList [(0,-1),(2,1)]),Term Sin (fromList [(0,1),(1,2),(2,-1),(3,-1)])]","[-634538.4362523021,646054.3555714363,3.7000686389236828,-8.824920375171343,-2.2814940029340307,-9346.285740205576,-14.618306739449935,-4290.9705690529,7.268113352582222,-5.6073459708661115e-5,-2891.421108746441,2.5713987877233064,5.241585131186121,-1.5206437695809742,1016.0955030841418,-82.73452050795036,-14.865062659431073]","-634538.4362523021 + 646054.3555714363*np.exp(x[:,1]**(-1)*x[:,2]**(-2)*x[:,4]**(2)*x[:,5]) + 3.7000686389236828*sqrtAbs(x[:,1]**(2)) + -8.824920375171343*np.tanh(x[:,0]**(-2)*x[:,1]*x[:,2]**(-2)*x[:,3]**(-2)*x[:,4]**(2)*x[:,6]**(-2)*x[:,7]**(-1)) + -2.2814940029340307*np.sin(x[:,0]**(-1)*x[:,1]*x[:,2]**(-2)*x[:,3]*x[:,4]**(2)) + -9346.285740205576*np.cos(x[:,0]**(-2)*x[:,2]**(-2)*x[:,4]**(2)*x[:,7]**(2)) + -14.618306739449935*np.cos(x[:,1]**(-2)*x[:,3]**(2)*x[:,4]**(2)*x[:,5]**(-2)) + -4290.9705690529*sqrtAbs(x[:,0]**(-1)*x[:,2]**(-2)*x[:,3]*x[:,4]) + 7.268113352582222*np.tanh(x[:,0]**(2)*x[:,1]*x[:,2]**(-1)*x[:,3]**(-1)*x[:,5]**(2)*x[:,7]**(-1)) + -5.6073459708661115e-5*(x[:,0]**(-1)*x[:,1]*x[:,2]**(-1)*x[:,3]*x[:,4]**(2)*x[:,5]**(-2)*x[:,7]**(2)) + -2891.421108746441*np.tanh(x[:,0]**(2)*x[:,1]*x[:,2]*x[:,3]**(-2)) + 2.5713987877233064*np.sin(x[:,0]**(-1)*x[:,1]*x[:,3]*x[:,4]**(-2)) + 5.241585131186121*(x[:,0]**(2)*x[:,1]*x[:,3]**(-1)*x[:,6]) + -1.5206437695809742*np.cos(x[:,0]**(2)*x[:,1]**(-2)*x[:,3]**(2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,7]**(2)) + 1016.0955030841418*np.sin(x[:,1]*x[:,2]**(-1)*x[:,3]**(-1)*x[:,4]**(2)) + -82.73452050795036*sqrtAbs(x[:,0]**(-1)*x[:,2]) + -14.865062659431073*np.sin(x[:,0]*x[:,1]**(2)*x[:,2]**(-1)*x[:,3]**(-1))"

