expr,weights,python
"[Term Cos (fromList [(8,-2),(10,-3)]),Term Id (fromList [(1,1),(7,-3),(8,-2),(10,-2)]),Term Exp (fromList [(7,3),(8,1),(10,-2)]),Term Log (fromList [(4,-1),(10,-1)]),Term Tanh (fromList [(3,-1),(9,2),(10,-1)]),Term SqrtAbs (fromList [(1,1),(7,-1),(8,-3),(9,3)]),Term Id (fromList [(1,1),(7,-3),(8,-1),(10,2)]),Term Exp (fromList [(7,2),(10,1)]),Term Log (fromList [(0,-2),(1,-1),(3,3),(9,2)]),Term Id (fromList [(0,-2),(7,2),(10,-2)]),Term Log (fromList [(5,1),(7,2)]),Term SqrtAbs (fromList [(7,2)]),Term SqrtAbs (fromList [(8,-1)]),Term Sin (fromList [(0,-2),(3,2)]),Term SqrtAbs (fromList [(7,-1)]),Term Id (fromList [(5,1),(10,-2)])]","[1.5719527949878043e8,-1.5721157068326274e8,-2381.504310919319,-21.21455811027353,7.819558110815751e-2,15.559141465117664,-6.6226089884366885,3.922963783905322e-2,-7.742181786107908e-7,0.17572858364918723,-3102.4720850771887,0.7179589373841815,5354.241256100751,-17.308055693625292,-0.13403408448385046,10971.71789478012,-1.8241015304397954]","1.5719527949878043e8 + -1.5721157068326274e8*np.cos(x[:,8]**(-2)*x[:,10]**(-3)) + -2381.504310919319*(x[:,1]*x[:,7]**(-3)*x[:,8]**(-2)*x[:,10]**(-2)) + -21.21455811027353*np.exp(x[:,7]**(3)*x[:,8]*x[:,10]**(-2)) + 7.819558110815751e-2*np.log(x[:,4]**(-1)*x[:,10]**(-1)) + 15.559141465117664*np.tanh(x[:,3]**(-1)*x[:,9]**(2)*x[:,10]**(-1)) + -6.6226089884366885*sqrtAbs(x[:,1]*x[:,7]**(-1)*x[:,8]**(-3)*x[:,9]**(3)) + 3.922963783905322e-2*(x[:,1]*x[:,7]**(-3)*x[:,8]**(-1)*x[:,10]**(2)) + -7.742181786107908e-7*np.exp(x[:,7]**(2)*x[:,10]) + 0.17572858364918723*np.log(x[:,0]**(-2)*x[:,1]**(-1)*x[:,3]**(3)*x[:,9]**(2)) + -3102.4720850771887*(x[:,0]**(-2)*x[:,7]**(2)*x[:,10]**(-2)) + 0.7179589373841815*np.log(x[:,5]*x[:,7]**(2)) + 5354.241256100751*sqrtAbs(x[:,7]**(2)) + -17.308055693625292*sqrtAbs(x[:,8]**(-1)) + -0.13403408448385046*np.sin(x[:,0]**(-2)*x[:,3]**(2)) + 10971.71789478012*sqrtAbs(x[:,7]**(-1)) + -1.8241015304397954*(x[:,5]*x[:,10]**(-2))"

"[Term Id (fromList [(1,2),(7,2),(8,1),(10,2)]),Term Sin (fromList [(3,-1),(7,-2),(9,2),(10,-3)]),Term SqrtAbs (fromList [(1,2),(7,2),(8,1)]),Term Sin (fromList [(7,2)]),Term SqrtAbs (fromList [(1,1),(7,2),(10,-3)]),Term Log (fromList [(5,-1),(8,-2),(10,-2)]),Term Id (fromList [(5,1),(7,2),(10,-2)]),Term Log (fromList [(0,1),(1,2),(4,1),(7,-2),(9,-2),(10,-3)]),Term Id (fromList [(8,-2),(10,-3)]),Term Log (fromList [(3,-1),(8,-3),(10,3)]),Term Id (fromList [(7,2),(8,-2),(10,1)]),Term Cos (fromList [(3,1),(9,1)]),Term Tanh (fromList [(7,-3),(8,-2)]),Term Sin (fromList [(0,1)]),Term Log (fromList [(10,-2)]),Term Sin (fromList [(7,-3)])]","[4321.4048832262315,-1.3998417341086904e-2,1403.2967518898624,6.741447292998853,-3126.437830485029,-369.35508565799455,-0.6884133591709151,-1.7421406733972558,-7.458486220122573e-2,32421.293439425153,-0.5231942140312639,-0.5752442176183368,0.11408900517746665,-13.78180056796706,0.23002071982349498,-0.994029302371706,-2014.1671560872192]","4321.4048832262315 + -1.3998417341086904e-2*(x[:,1]**(2)*x[:,7]**(2)*x[:,8]*x[:,10]**(2)) + 1403.2967518898624*np.sin(x[:,3]**(-1)*x[:,7]**(-2)*x[:,9]**(2)*x[:,10]**(-3)) + 6.741447292998853*sqrtAbs(x[:,1]**(2)*x[:,7]**(2)*x[:,8]) + -3126.437830485029*np.sin(x[:,7]**(2)) + -369.35508565799455*sqrtAbs(x[:,1]*x[:,7]**(2)*x[:,10]**(-3)) + -0.6884133591709151*np.log(x[:,5]**(-1)*x[:,8]**(-2)*x[:,10]**(-2)) + -1.7421406733972558*(x[:,5]*x[:,7]**(2)*x[:,10]**(-2)) + -7.458486220122573e-2*np.log(x[:,0]*x[:,1]**(2)*x[:,4]*x[:,7]**(-2)*x[:,9]**(-2)*x[:,10]**(-3)) + 32421.293439425153*(x[:,8]**(-2)*x[:,10]**(-3)) + -0.5231942140312639*np.log(x[:,3]**(-1)*x[:,8]**(-3)*x[:,10]**(3)) + -0.5752442176183368*(x[:,7]**(2)*x[:,8]**(-2)*x[:,10]) + 0.11408900517746665*np.cos(x[:,3]*x[:,9]) + -13.78180056796706*np.tanh(x[:,7]**(-3)*x[:,8]**(-2)) + 0.23002071982349498*np.sin(x[:,0]) + -0.994029302371706*np.log(x[:,10]**(-2)) + -2014.1671560872192*np.sin(x[:,7]**(-3))"

"[Term Sin (fromList [(2,1),(3,-3),(4,1),(9,3)]),Term Sin (fromList [(0,-3),(1,-3),(3,2),(5,-1),(8,3),(9,1)]),Term SqrtAbs (fromList [(3,2),(7,-1),(8,-1),(9,-3),(10,3)]),Term Cos (fromList [(0,-1),(1,-1),(3,-1),(5,1),(7,-3),(10,-2)]),Term Log (fromList [(1,-3),(3,2),(4,-1),(9,1),(10,-1)]),Term Log (fromList [(0,-1),(1,-1),(5,1),(10,-1)]),Term SqrtAbs (fromList [(0,-1),(5,2),(8,3),(9,-1),(10,-2)]),Term SqrtAbs (fromList [(0,-1),(1,-1),(8,1),(10,3)]),Term Exp (fromList [(0,-2),(1,-3),(3,2),(5,1),(7,3),(8,-3),(9,1),(10,-3)]),Term Sin (fromList [(8,1),(10,-1)]),Term Log (fromList [(0,-3),(1,1),(5,1),(8,3),(10,-3)]),Term Id (fromList [(1,-3),(3,2),(8,-3),(9,1),(10,-3)]),Term SqrtAbs (fromList [(7,3)]),Term Cos (fromList [(8,-2),(10,-3)]),Term Log (fromList [(8,1)]),Term Exp (fromList [(7,-3)])]","[1.1979067659866989e8,46.20770731081123,6.024398054727089e-2,3.8184880902102417e-4,-0.763819538806646,0.13543965436906835,0.8994770641474286,-5.961846385140405e-2,-4.353249394027344e-2,-0.12202392275770677,-24.275296667611144,-0.14326042087679375,0.7176874846943182,683.605773876244,-1.1979175035983974e8,14.404767664237347,142.00537403340095]","1.1979067659866989e8 + 46.20770731081123*np.sin(x[:,2]*x[:,3]**(-3)*x[:,4]*x[:,9]**(3)) + 6.024398054727089e-2*np.sin(x[:,0]**(-3)*x[:,1]**(-3)*x[:,3]**(2)*x[:,5]**(-1)*x[:,8]**(3)*x[:,9]) + 3.8184880902102417e-4*sqrtAbs(x[:,3]**(2)*x[:,7]**(-1)*x[:,8]**(-1)*x[:,9]**(-3)*x[:,10]**(3)) + -0.763819538806646*np.cos(x[:,0]**(-1)*x[:,1]**(-1)*x[:,3]**(-1)*x[:,5]*x[:,7]**(-3)*x[:,10]**(-2)) + 0.13543965436906835*np.log(x[:,1]**(-3)*x[:,3]**(2)*x[:,4]**(-1)*x[:,9]*x[:,10]**(-1)) + 0.8994770641474286*np.log(x[:,0]**(-1)*x[:,1]**(-1)*x[:,5]*x[:,10]**(-1)) + -5.961846385140405e-2*sqrtAbs(x[:,0]**(-1)*x[:,5]**(2)*x[:,8]**(3)*x[:,9]**(-1)*x[:,10]**(-2)) + -4.353249394027344e-2*sqrtAbs(x[:,0]**(-1)*x[:,1]**(-1)*x[:,8]*x[:,10]**(3)) + -0.12202392275770677*np.exp(x[:,0]**(-2)*x[:,1]**(-3)*x[:,3]**(2)*x[:,5]*x[:,7]**(3)*x[:,8]**(-3)*x[:,9]*x[:,10]**(-3)) + -24.275296667611144*np.sin(x[:,8]*x[:,10]**(-1)) + -0.14326042087679375*np.log(x[:,0]**(-3)*x[:,1]*x[:,5]*x[:,8]**(3)*x[:,10]**(-3)) + 0.7176874846943182*(x[:,1]**(-3)*x[:,3]**(2)*x[:,8]**(-3)*x[:,9]*x[:,10]**(-3)) + 683.605773876244*sqrtAbs(x[:,7]**(3)) + -1.1979175035983974e8*np.cos(x[:,8]**(-2)*x[:,10]**(-3)) + 14.404767664237347*np.log(x[:,8]) + 142.00537403340095*np.exp(x[:,7]**(-3))"

"[Term Sin (fromList [(2,1),(8,-1),(10,1)]),Term SqrtAbs (fromList [(7,-2)]),Term Log (fromList [(1,2),(5,1),(7,-1),(8,-3),(10,-3)]),Term Exp (fromList [(1,2),(7,1),(8,-3),(10,-3)]),Term Id (fromList [(5,1),(7,-2),(10,-2)]),Term Id (fromList [(1,3),(5,3),(7,-1),(9,-2),(10,1)]),Term Cos (fromList [(8,-1)]),Term Exp (fromList [(7,-1),(10,-2)]),Term Cos (fromList [(0,3),(2,1),(8,-1),(10,-2)]),Term Cos (fromList [(1,2),(7,-2),(10,1)]),Term SqrtAbs (fromList [(1,2),(8,-3),(10,-3)]),Term Log (fromList [(0,3),(3,1),(9,3),(10,-3)]),Term Id (fromList [(8,-2),(10,-3)]),Term Id (fromList [(3,1),(9,-2)]),Term Id (fromList [(7,-3)]),Term Tanh (fromList [(1,3),(9,-2)])]","[-220430.98623227203,0.4665053694213619,-3497.261989625277,0.6627444643028064,223220.5877119715,-1.53844413934706,-7.713521193753718e-8,86.4046101994493,-561.7416194577942,0.442776240774218,-0.3468754409041046,-2518.3351456163996,0.24486600590716856,44316.52356852571,4.115872205605555e-3,1203.3168248190673,1.0236614990180224]","-220430.98623227203 + 0.4665053694213619*np.sin(x[:,2]*x[:,8]**(-1)*x[:,10]) + -3497.261989625277*sqrtAbs(x[:,7]**(-2)) + 0.6627444643028064*np.log(x[:,1]**(2)*x[:,5]*x[:,7]**(-1)*x[:,8]**(-3)*x[:,10]**(-3)) + 223220.5877119715*np.exp(x[:,1]**(2)*x[:,7]*x[:,8]**(-3)*x[:,10]**(-3)) + -1.53844413934706*(x[:,5]*x[:,7]**(-2)*x[:,10]**(-2)) + -7.713521193753718e-8*(x[:,1]**(3)*x[:,5]**(3)*x[:,7]**(-1)*x[:,9]**(-2)*x[:,10]) + 86.4046101994493*np.cos(x[:,8]**(-1)) + -561.7416194577942*np.exp(x[:,7]**(-1)*x[:,10]**(-2)) + 0.442776240774218*np.cos(x[:,0]**(3)*x[:,2]*x[:,8]**(-1)*x[:,10]**(-2)) + -0.3468754409041046*np.cos(x[:,1]**(2)*x[:,7]**(-2)*x[:,10]) + -2518.3351456163996*sqrtAbs(x[:,1]**(2)*x[:,8]**(-3)*x[:,10]**(-3)) + 0.24486600590716856*np.log(x[:,0]**(3)*x[:,3]*x[:,9]**(3)*x[:,10]**(-3)) + 44316.52356852571*(x[:,8]**(-2)*x[:,10]**(-3)) + 4.115872205605555e-3*(x[:,3]*x[:,9]**(-2)) + 1203.3168248190673*(x[:,7]**(-3)) + 1.0236614990180224*np.tanh(x[:,1]**(3)*x[:,9]**(-2))"

"[Term Id (fromList [(3,-2),(10,3)]),Term Log (fromList [(1,-3),(5,-3),(7,2),(8,-3),(9,1),(10,-3)]),Term Log (fromList [(1,-3),(3,3),(5,-3),(7,2),(8,-3),(10,-1)]),Term Log (fromList [(1,2),(5,-3),(7,2),(8,1),(10,3)]),Term Tanh (fromList [(2,1),(5,3),(7,-2),(10,-3)]),Term Id (fromList [(0,-2),(1,3),(3,3),(9,3),(10,-1)]),Term SqrtAbs (fromList [(5,3),(10,-3)]),Term Cos (fromList [(7,3),(8,-2),(10,-3)]),Term SqrtAbs (fromList [(3,1),(7,-3),(10,1)]),Term Id (fromList [(1,-1),(7,2),(8,-3),(10,-3)]),Term Sin (fromList [(7,1)]),Term Exp (fromList [(0,-2),(10,-2)]),Term Tanh (fromList [(7,3),(8,-3),(10,-2)]),Term SqrtAbs (fromList [(7,2)]),Term Cos (fromList [(10,-3)]),Term SqrtAbs (fromList [(1,-1),(10,2)])]","[3.4177794151177377e8,-2.937688410048601e-4,0.32551843594143115,-0.16737255380171162,-0.28684624167751005,0.2925327027477466,-6.587828505322356e-2,-3.0774224582647253e-2,-3.4360454737772095e8,0.2552091109028739,4376.320416407002,-17811.502279576,-2555.3525639842537,-13199.016162739648,9490.738401673343,1834669.3868451526,-9.570774255379919e-2]","3.4177794151177377e8 + -2.937688410048601e-4*(x[:,3]**(-2)*x[:,10]**(3)) + 0.32551843594143115*np.log(x[:,1]**(-3)*x[:,5]**(-3)*x[:,7]**(2)*x[:,8]**(-3)*x[:,9]*x[:,10]**(-3)) + -0.16737255380171162*np.log(x[:,1]**(-3)*x[:,3]**(3)*x[:,5]**(-3)*x[:,7]**(2)*x[:,8]**(-3)*x[:,10]**(-1)) + -0.28684624167751005*np.log(x[:,1]**(2)*x[:,5]**(-3)*x[:,7]**(2)*x[:,8]*x[:,10]**(3)) + 0.2925327027477466*np.tanh(x[:,2]*x[:,5]**(3)*x[:,7]**(-2)*x[:,10]**(-3)) + -6.587828505322356e-2*(x[:,0]**(-2)*x[:,1]**(3)*x[:,3]**(3)*x[:,9]**(3)*x[:,10]**(-1)) + -3.0774224582647253e-2*sqrtAbs(x[:,5]**(3)*x[:,10]**(-3)) + -3.4360454737772095e8*np.cos(x[:,7]**(3)*x[:,8]**(-2)*x[:,10]**(-3)) + 0.2552091109028739*sqrtAbs(x[:,3]*x[:,7]**(-3)*x[:,10]) + 4376.320416407002*(x[:,1]**(-1)*x[:,7]**(2)*x[:,8]**(-3)*x[:,10]**(-3)) + -17811.502279576*np.sin(x[:,7]) + -2555.3525639842537*np.exp(x[:,0]**(-2)*x[:,10]**(-2)) + -13199.016162739648*np.tanh(x[:,7]**(3)*x[:,8]**(-3)*x[:,10]**(-2)) + 9490.738401673343*sqrtAbs(x[:,7]**(2)) + 1834669.3868451526*np.cos(x[:,10]**(-3)) + -9.570774255379919e-2*sqrtAbs(x[:,1]**(-1)*x[:,10]**(2))"

"[Term Tanh (fromList [(1,2),(6,-1),(7,2),(8,-2),(9,3),(10,-3)]),Term Log (fromList [(0,-3),(1,-1),(5,-3),(8,-3),(10,3)]),Term Sin (fromList [(1,-1),(7,-3),(8,-2),(10,-3)]),Term Sin (fromList [(1,-1),(4,1),(7,-3),(8,-2),(10,-3)]),Term Tanh (fromList [(7,1),(8,-2),(10,-3)]),Term Id (fromList [(1,-1),(2,2),(7,2),(8,-2),(10,-3)]),Term Sin (fromList [(1,-1),(8,-2),(10,-3)]),Term Log (fromList [(1,-1),(3,3),(5,1),(7,3),(8,-2),(10,-1)]),Term Tanh (fromList [(2,-2),(7,-3),(9,2),(10,-1)]),Term SqrtAbs (fromList [(4,-1),(7,2),(9,2)]),Term Sin (fromList [(7,-3),(10,-1)]),Term Tanh (fromList [(1,-1),(7,2),(8,-2),(10,-3)]),Term Log (fromList [(8,2)]),Term Tanh (fromList [(10,-1)]),Term Cos (fromList [(7,3)]),Term SqrtAbs (fromList [(5,2),(8,3),(10,-3)])]","[59.31175718852903,-6256021.141896037,-0.20151086814642347,4231900.813963658,7409.312277267095,20874.73769107421,-1563.0348841979785,-1.0828772042384073e7,0.11380652313186161,-0.5354880948622509,0.27257435998667184,1606.7293235884788,6599632.377892864,3.6443052255041244,-1724.8729778430309,-105.38406688309263,-9.949667063645351e-2]","59.31175718852903 + -6256021.141896037*np.tanh(x[:,1]**(2)*x[:,6]**(-1)*x[:,7]**(2)*x[:,8]**(-2)*x[:,9]**(3)*x[:,10]**(-3)) + -0.20151086814642347*np.log(x[:,0]**(-3)*x[:,1]**(-1)*x[:,5]**(-3)*x[:,8]**(-3)*x[:,10]**(3)) + 4231900.813963658*np.sin(x[:,1]**(-1)*x[:,7]**(-3)*x[:,8]**(-2)*x[:,10]**(-3)) + 7409.312277267095*np.sin(x[:,1]**(-1)*x[:,4]*x[:,7]**(-3)*x[:,8]**(-2)*x[:,10]**(-3)) + 20874.73769107421*np.tanh(x[:,7]*x[:,8]**(-2)*x[:,10]**(-3)) + -1563.0348841979785*(x[:,1]**(-1)*x[:,2]**(2)*x[:,7]**(2)*x[:,8]**(-2)*x[:,10]**(-3)) + -1.0828772042384073e7*np.sin(x[:,1]**(-1)*x[:,8]**(-2)*x[:,10]**(-3)) + 0.11380652313186161*np.log(x[:,1]**(-1)*x[:,3]**(3)*x[:,5]*x[:,7]**(3)*x[:,8]**(-2)*x[:,10]**(-1)) + -0.5354880948622509*np.tanh(x[:,2]**(-2)*x[:,7]**(-3)*x[:,9]**(2)*x[:,10]**(-1)) + 0.27257435998667184*sqrtAbs(x[:,4]**(-1)*x[:,7]**(2)*x[:,9]**(2)) + 1606.7293235884788*np.sin(x[:,7]**(-3)*x[:,10]**(-1)) + 6599632.377892864*np.tanh(x[:,1]**(-1)*x[:,7]**(2)*x[:,8]**(-2)*x[:,10]**(-3)) + 3.6443052255041244*np.log(x[:,8]**(2)) + -1724.8729778430309*np.tanh(x[:,10]**(-1)) + -105.38406688309263*np.cos(x[:,7]**(3)) + -9.949667063645351e-2*sqrtAbs(x[:,5]**(2)*x[:,8]**(3)*x[:,10]**(-3))"

"[Term Id (fromList [(4,-1),(7,2),(8,-3),(9,-3),(10,3)]),Term Exp (fromList [(0,-2),(3,-1),(7,2),(8,3),(10,-3)]),Term SqrtAbs (fromList [(5,-3),(7,-3),(8,-3),(10,-1)]),Term Id (fromList [(5,-1),(7,-3)]),Term Log (fromList [(0,-2),(3,-3),(5,3),(7,-3),(8,-3),(9,-3)]),Term Log (fromList [(0,-2),(3,-3),(5,3),(9,-3)]),Term Log (fromList [(0,-2),(3,-3),(5,3),(7,1),(9,-3),(10,2)]),Term Id (fromList [(0,-2),(7,1),(8,3),(10,-3)]),Term Sin (fromList [(7,3)]),Term Cos (fromList [(7,1),(10,1)]),Term Exp (fromList [(1,-3),(7,2),(8,-3),(9,-3),(10,-3)]),Term SqrtAbs (fromList [(0,-1),(1,2),(3,-3),(4,-2),(5,3),(6,3),(7,1),(8,3),(9,-3),(10,1)]),Term Sin (fromList [(1,-1),(3,2),(7,1),(8,-3),(10,-3)]),Term Sin (fromList [(1,-1),(7,3),(8,-3),(10,-3)]),Term Sin (fromList [(0,-2),(3,-3),(5,3),(7,1),(9,-3),(10,-2)]),Term Log (fromList [(0,-2),(3,-3),(5,3),(7,-3),(8,-3),(9,-3),(10,-3)])]","[1660.231540629316,4.2142174247387295e-6,409.1402037110859,515.9955798066507,-24.611336639603465,-2533.222605055122,-3794.6606130034183,3796.719861870859,-721.2034093107216,-2461.2555776594254,0.1603677203553368,-1.0726227501453494,-2.609659285800426e-9,10.71973807554122,5068.322810892797,-0.1011759484475785,2531.0251220199407]","1660.231540629316 + 4.2142174247387295e-6*(x[:,4]**(-1)*x[:,7]**(2)*x[:,8]**(-3)*x[:,9]**(-3)*x[:,10]**(3)) + 409.1402037110859*np.exp(x[:,0]**(-2)*x[:,3]**(-1)*x[:,7]**(2)*x[:,8]**(3)*x[:,10]**(-3)) + 515.9955798066507*sqrtAbs(x[:,5]**(-3)*x[:,7]**(-3)*x[:,8]**(-3)*x[:,10]**(-1)) + -24.611336639603465*(x[:,5]**(-1)*x[:,7]**(-3)) + -2533.222605055122*np.log(x[:,0]**(-2)*x[:,3]**(-3)*x[:,5]**(3)*x[:,7]**(-3)*x[:,8]**(-3)*x[:,9]**(-3)) + -3794.6606130034183*np.log(x[:,0]**(-2)*x[:,3]**(-3)*x[:,5]**(3)*x[:,9]**(-3)) + 3796.719861870859*np.log(x[:,0]**(-2)*x[:,3]**(-3)*x[:,5]**(3)*x[:,7]*x[:,9]**(-3)*x[:,10]**(2)) + -721.2034093107216*(x[:,0]**(-2)*x[:,7]*x[:,8]**(3)*x[:,10]**(-3)) + -2461.2555776594254*np.sin(x[:,7]**(3)) + 0.1603677203553368*np.cos(x[:,7]*x[:,10]) + -1.0726227501453494*np.exp(x[:,1]**(-3)*x[:,7]**(2)*x[:,8]**(-3)*x[:,9]**(-3)*x[:,10]**(-3)) + -2.609659285800426e-9*sqrtAbs(x[:,0]**(-1)*x[:,1]**(2)*x[:,3]**(-3)*x[:,4]**(-2)*x[:,5]**(3)*x[:,6]**(3)*x[:,7]*x[:,8]**(3)*x[:,9]**(-3)*x[:,10]) + 10.71973807554122*np.sin(x[:,1]**(-1)*x[:,3]**(2)*x[:,7]*x[:,8]**(-3)*x[:,10]**(-3)) + 5068.322810892797*np.sin(x[:,1]**(-1)*x[:,7]**(3)*x[:,8]**(-3)*x[:,10]**(-3)) + -0.1011759484475785*np.sin(x[:,0]**(-2)*x[:,3]**(-3)*x[:,5]**(3)*x[:,7]*x[:,9]**(-3)*x[:,10]**(-2)) + 2531.0251220199407*np.log(x[:,0]**(-2)*x[:,3]**(-3)*x[:,5]**(3)*x[:,7]**(-3)*x[:,8]**(-3)*x[:,9]**(-3)*x[:,10]**(-3))"

"[Term Sin (fromList [(0,-2),(3,-1),(7,3),(8,-3),(10,2)]),Term SqrtAbs (fromList [(6,3),(7,2),(10,3)]),Term SqrtAbs (fromList [(0,-1),(1,2),(7,-3),(8,-3),(9,-1),(10,-3)]),Term SqrtAbs (fromList [(3,-1),(7,-2),(9,1),(10,-1)]),Term SqrtAbs (fromList [(3,1),(7,3),(8,-3),(10,-1)]),Term Cos (fromList [(7,3),(8,-3)]),Term SqrtAbs (fromList [(0,-3),(3,2),(4,1),(5,1),(8,-3),(9,2),(10,-2)]),Term Log (fromList [(7,-3),(8,-3),(10,2)]),Term Tanh (fromList [(5,-3),(6,1),(7,3),(9,3),(10,2)]),Term Cos (fromList [(8,-3),(10,-2)]),Term Sin (fromList [(7,-3)]),Term Id (fromList [(6,2),(7,-3),(10,2)]),Term Cos (fromList [(7,3),(8,2)]),Term Tanh (fromList [(7,-1)]),Term Tanh (fromList [(0,-1),(1,3),(3,-1),(9,-3),(10,3)]),Term Cos (fromList [(1,3),(9,-1),(10,1)])]","[1.2199699988988543e7,-8.865523792698342,2.882641725924993e-5,-636.0203351881704,6.5981513070511895,12.145708331168375,3685.0126637332896,-44.66025620605509,1.7859608152168838,-0.7517831107375531,-1.2215839692492466e7,-5822.97421233813,-5.296386282573638e-7,0.20935239932851388,22791.114913063186,-0.6715099562507016,-0.18204222806163917]","1.2199699988988543e7 + -8.865523792698342*np.sin(x[:,0]**(-2)*x[:,3]**(-1)*x[:,7]**(3)*x[:,8]**(-3)*x[:,10]**(2)) + 2.882641725924993e-5*sqrtAbs(x[:,6]**(3)*x[:,7]**(2)*x[:,10]**(3)) + -636.0203351881704*sqrtAbs(x[:,0]**(-1)*x[:,1]**(2)*x[:,7]**(-3)*x[:,8]**(-3)*x[:,9]**(-1)*x[:,10]**(-3)) + 6.5981513070511895*sqrtAbs(x[:,3]**(-1)*x[:,7]**(-2)*x[:,9]*x[:,10]**(-1)) + 12.145708331168375*sqrtAbs(x[:,3]*x[:,7]**(3)*x[:,8]**(-3)*x[:,10]**(-1)) + 3685.0126637332896*np.cos(x[:,7]**(3)*x[:,8]**(-3)) + -44.66025620605509*sqrtAbs(x[:,0]**(-3)*x[:,3]**(2)*x[:,4]*x[:,5]*x[:,8]**(-3)*x[:,9]**(2)*x[:,10]**(-2)) + 1.7859608152168838*np.log(x[:,7]**(-3)*x[:,8]**(-3)*x[:,10]**(2)) + -0.7517831107375531*np.tanh(x[:,5]**(-3)*x[:,6]*x[:,7]**(3)*x[:,9]**(3)*x[:,10]**(2)) + -1.2215839692492466e7*np.cos(x[:,8]**(-3)*x[:,10]**(-2)) + -5822.97421233813*np.sin(x[:,7]**(-3)) + -5.296386282573638e-7*(x[:,6]**(2)*x[:,7]**(-3)*x[:,10]**(2)) + 0.20935239932851388*np.cos(x[:,7]**(3)*x[:,8]**(2)) + 22791.114913063186*np.tanh(x[:,7]**(-1)) + -0.6715099562507016*np.tanh(x[:,0]**(-1)*x[:,1]**(3)*x[:,3]**(-1)*x[:,9]**(-3)*x[:,10]**(3)) + -0.18204222806163917*np.cos(x[:,1]**(3)*x[:,9]**(-1)*x[:,10])"

