expr,weights,python
"[Term Tanh (fromList [(0,2),(1,3),(2,-1),(3,1),(4,3),(5,3)]),Term SqrtAbs (fromList [(0,1),(1,-2),(2,-2),(4,1),(5,3)]),Term Tanh (fromList [(0,-3),(1,-3),(2,-3),(3,-3),(4,1),(5,3)]),Term Log (fromList [(2,3),(3,3),(4,-3),(5,-3)]),Term Tanh (fromList [(0,1),(1,1),(2,2),(5,2)]),Term Tanh (fromList [(0,3),(2,3),(4,3),(5,3)]),Term Cos (fromList [(1,-1),(5,3)]),Term Sin (fromList [(0,2),(5,1)]),Term Sin (fromList [(0,2),(1,-3),(2,-2),(4,-1)]),Term Cos (fromList [(0,3),(1,2),(2,1),(3,-3),(4,-3),(5,3)]),Term Cos (fromList [(2,-2),(3,-3),(4,2),(5,1)]),Term Tanh (fromList [(0,-3),(1,-1),(2,-3),(3,3),(4,2),(5,3)]),Term SqrtAbs (fromList [(0,1),(1,3),(2,3),(3,-2),(4,3),(5,3)]),Term SqrtAbs (fromList [(0,1),(1,-2),(2,-1),(3,1),(4,-1)]),Term Tanh (fromList [(0,-3),(1,-2),(2,-3),(5,-3)]),Term Tanh (fromList [(1,-3),(2,-3),(4,3),(5,3)])]","[486436.4210350523,1.7645831856173193,-81.2953794215201,-340888.6771274862,-1.8410889648919964,-22.827968962454463,340897.1743301633,-5654.214128664717,2.1185479615143805,-3.5751546449945706,-302572.6934455017,162675.2069389791,40.82071804520531,4.027717279744024,9.955942571364456,-15.131694793936827,-169.4118377048186]","486436.4210350523 + 1.7645831856173193*np.tanh(x[:,0]**(2)*x[:,1]**(3)*x[:,2]**(-1)*x[:,3]*x[:,4]**(3)*x[:,5]**(3)) + -81.2953794215201*sqrtAbs(x[:,0]*x[:,1]**(-2)*x[:,2]**(-2)*x[:,4]*x[:,5]**(3)) + -340888.6771274862*np.tanh(x[:,0]**(-3)*x[:,1]**(-3)*x[:,2]**(-3)*x[:,3]**(-3)*x[:,4]*x[:,5]**(3)) + -1.8410889648919964*np.log(x[:,2]**(3)*x[:,3]**(3)*x[:,4]**(-3)*x[:,5]**(-3)) + -22.827968962454463*np.tanh(x[:,0]*x[:,1]*x[:,2]**(2)*x[:,5]**(2)) + 340897.1743301633*np.tanh(x[:,0]**(3)*x[:,2]**(3)*x[:,4]**(3)*x[:,5]**(3)) + -5654.214128664717*np.cos(x[:,1]**(-1)*x[:,5]**(3)) + 2.1185479615143805*np.sin(x[:,0]**(2)*x[:,5]) + -3.5751546449945706*np.sin(x[:,0]**(2)*x[:,1]**(-3)*x[:,2]**(-2)*x[:,4]**(-1)) + -302572.6934455017*np.cos(x[:,0]**(3)*x[:,1]**(2)*x[:,2]*x[:,3]**(-3)*x[:,4]**(-3)*x[:,5]**(3)) + 162675.2069389791*np.cos(x[:,2]**(-2)*x[:,3]**(-3)*x[:,4]**(2)*x[:,5]) + 40.82071804520531*np.tanh(x[:,0]**(-3)*x[:,1]**(-1)*x[:,2]**(-3)*x[:,3]**(3)*x[:,4]**(2)*x[:,5]**(3)) + 4.027717279744024*sqrtAbs(x[:,0]*x[:,1]**(3)*x[:,2]**(3)*x[:,3]**(-2)*x[:,4]**(3)*x[:,5]**(3)) + 9.955942571364456*sqrtAbs(x[:,0]*x[:,1]**(-2)*x[:,2]**(-1)*x[:,3]*x[:,4]**(-1)) + -15.131694793936827*np.tanh(x[:,0]**(-3)*x[:,1]**(-2)*x[:,2]**(-3)*x[:,5]**(-3)) + -169.4118377048186*np.tanh(x[:,1]**(-3)*x[:,2]**(-3)*x[:,4]**(3)*x[:,5]**(3))"

"[Term SqrtAbs (fromList [(0,3),(1,3),(2,1),(3,-1),(5,1)]),Term Tanh (fromList [(0,1),(1,-2),(2,1),(3,1)]),Term Cos (fromList [(2,3),(4,-3),(5,3)]),Term Sin (fromList [(0,3),(1,2),(2,-3),(3,1),(4,2),(5,-3)]),Term Sin (fromList [(0,2),(1,3),(2,1),(4,-3),(5,2)]),Term SqrtAbs (fromList [(0,3),(1,3),(2,1),(3,-2),(4,1),(5,3)]),Term Id (fromList [(0,1),(1,-1),(2,1),(3,1),(4,-3),(5,3)]),Term SqrtAbs (fromList [(0,2),(1,2),(2,3),(3,-2),(5,3)]),Term SqrtAbs (fromList [(1,-1),(2,3),(3,-3),(4,-2),(5,3)]),Term Exp (fromList [(1,-1),(2,3),(3,-2),(4,-2),(5,3)]),Term SqrtAbs (fromList [(0,3),(1,3),(2,3),(3,3),(4,-3),(5,3)]),Term Cos (fromList [(0,1),(2,3),(3,-1),(4,-1),(5,1)]),Term Tanh (fromList [(0,-3),(1,-2),(2,-1),(3,1),(4,3),(5,-2)]),Term SqrtAbs (fromList [(1,-2),(2,2),(3,1),(4,-2),(5,2)]),Term Cos (fromList [(2,2),(3,-1),(4,-1),(5,3)]),Term Cos (fromList [(1,-2),(2,3),(3,-2),(4,-3),(5,3)])]","[9985.838530652733,-0.5129653872899169,-1941.285789794756,-296.69007474616944,0.1634453967023287,175.45668573845396,-2.5921332480209065,44.37210777071738,6.482520678206664,68.56694177476606,-421.82960618767,-0.8521969068385516,0.32982979482085867,970.2933691942885,5.669227177166515,-4241.396527746523,-6001.249683542745]","9985.838530652733 + -0.5129653872899169*sqrtAbs(x[:,0]**(3)*x[:,1]**(3)*x[:,2]*x[:,3]**(-1)*x[:,5]) + -1941.285789794756*np.tanh(x[:,0]*x[:,1]**(-2)*x[:,2]*x[:,3]) + -296.69007474616944*np.cos(x[:,2]**(3)*x[:,4]**(-3)*x[:,5]**(3)) + 0.1634453967023287*np.sin(x[:,0]**(3)*x[:,1]**(2)*x[:,2]**(-3)*x[:,3]*x[:,4]**(2)*x[:,5]**(-3)) + 175.45668573845396*np.sin(x[:,0]**(2)*x[:,1]**(3)*x[:,2]*x[:,4]**(-3)*x[:,5]**(2)) + -2.5921332480209065*sqrtAbs(x[:,0]**(3)*x[:,1]**(3)*x[:,2]*x[:,3]**(-2)*x[:,4]*x[:,5]**(3)) + 44.37210777071738*(x[:,0]*x[:,1]**(-1)*x[:,2]*x[:,3]*x[:,4]**(-3)*x[:,5]**(3)) + 6.482520678206664*sqrtAbs(x[:,0]**(2)*x[:,1]**(2)*x[:,2]**(3)*x[:,3]**(-2)*x[:,5]**(3)) + 68.56694177476606*sqrtAbs(x[:,1]**(-1)*x[:,2]**(3)*x[:,3]**(-3)*x[:,4]**(-2)*x[:,5]**(3)) + -421.82960618767*np.exp(x[:,1]**(-1)*x[:,2]**(3)*x[:,3]**(-2)*x[:,4]**(-2)*x[:,5]**(3)) + -0.8521969068385516*sqrtAbs(x[:,0]**(3)*x[:,1]**(3)*x[:,2]**(3)*x[:,3]**(3)*x[:,4]**(-3)*x[:,5]**(3)) + 0.32982979482085867*np.cos(x[:,0]*x[:,2]**(3)*x[:,3]**(-1)*x[:,4]**(-1)*x[:,5]) + 970.2933691942885*np.tanh(x[:,0]**(-3)*x[:,1]**(-2)*x[:,2]**(-1)*x[:,3]*x[:,4]**(3)*x[:,5]**(-2)) + 5.669227177166515*sqrtAbs(x[:,1]**(-2)*x[:,2]**(2)*x[:,3]*x[:,4]**(-2)*x[:,5]**(2)) + -4241.396527746523*np.cos(x[:,2]**(2)*x[:,3]**(-1)*x[:,4]**(-1)*x[:,5]**(3)) + -6001.249683542745*np.cos(x[:,1]**(-2)*x[:,2]**(3)*x[:,3]**(-2)*x[:,4]**(-3)*x[:,5]**(3))"

"[Term Tanh (fromList [(1,3),(2,-3),(3,1),(4,3),(5,-3)]),Term Id (fromList [(0,3),(2,3),(3,-3),(4,1),(5,3)]),Term Exp (fromList [(0,3),(1,-3),(2,3),(3,-3),(4,2),(5,3)]),Term Id (fromList [(0,2),(2,2),(3,-2),(4,1),(5,3)]),Term Id (fromList [(0,3),(1,-2),(2,-1),(4,3),(5,-3)]),Term SqrtAbs (fromList [(0,2),(1,-3),(3,-3),(4,3),(5,3)]),Term Id (fromList [(1,3),(3,-1),(4,2),(5,3)]),Term Id (fromList [(0,3),(1,3),(4,3),(5,3)]),Term SqrtAbs (fromList [(0,3),(1,-1),(2,1),(3,-3),(4,3)]),Term SqrtAbs (fromList [(0,3),(1,-2),(2,3),(3,-3),(5,3)]),Term Cos (fromList [(2,-2),(3,2),(4,-1),(5,3)]),Term Cos (fromList [(2,2),(3,-1),(4,-1),(5,3)]),Term Sin (fromList [(0,2),(1,-3),(2,3),(3,-1),(4,-2),(5,3)]),Term Id (fromList [(1,3),(3,3),(4,1),(5,1)]),Term Tanh (fromList [(0,1),(1,-3),(2,3),(3,-1),(4,-3),(5,3)]),Term Tanh (fromList [(1,-3),(3,-3),(4,3),(5,3)])]","[22466.555911502055,-50.186473759139744,3.738513065635368e-2,1.4446289618937203,-3.643675422407861,-1.2364442140818638e-6,11.825488030106674,-124.8939467232374,-0.24507163298209717,-0.30492942325924466,2.0286901897057548,-17987.39350827142,-4429.553815117284,0.6281590070690637,7.705419726321427e-2,17.368853442776626,-29.822681088653656]","22466.555911502055 + -50.186473759139744*np.tanh(x[:,1]**(3)*x[:,2]**(-3)*x[:,3]*x[:,4]**(3)*x[:,5]**(-3)) + 3.738513065635368e-2*(x[:,0]**(3)*x[:,2]**(3)*x[:,3]**(-3)*x[:,4]*x[:,5]**(3)) + 1.4446289618937203*np.exp(x[:,0]**(3)*x[:,1]**(-3)*x[:,2]**(3)*x[:,3]**(-3)*x[:,4]**(2)*x[:,5]**(3)) + -3.643675422407861*(x[:,0]**(2)*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]*x[:,5]**(3)) + -1.2364442140818638e-6*(x[:,0]**(3)*x[:,1]**(-2)*x[:,2]**(-1)*x[:,4]**(3)*x[:,5]**(-3)) + 11.825488030106674*sqrtAbs(x[:,0]**(2)*x[:,1]**(-3)*x[:,3]**(-3)*x[:,4]**(3)*x[:,5]**(3)) + -124.8939467232374*(x[:,1]**(3)*x[:,3]**(-1)*x[:,4]**(2)*x[:,5]**(3)) + -0.24507163298209717*(x[:,0]**(3)*x[:,1]**(3)*x[:,4]**(3)*x[:,5]**(3)) + -0.30492942325924466*sqrtAbs(x[:,0]**(3)*x[:,1]**(-1)*x[:,2]*x[:,3]**(-3)*x[:,4]**(3)) + 2.0286901897057548*sqrtAbs(x[:,0]**(3)*x[:,1]**(-2)*x[:,2]**(3)*x[:,3]**(-3)*x[:,5]**(3)) + -17987.39350827142*np.cos(x[:,2]**(-2)*x[:,3]**(2)*x[:,4]**(-1)*x[:,5]**(3)) + -4429.553815117284*np.cos(x[:,2]**(2)*x[:,3]**(-1)*x[:,4]**(-1)*x[:,5]**(3)) + 0.6281590070690637*np.sin(x[:,0]**(2)*x[:,1]**(-3)*x[:,2]**(3)*x[:,3]**(-1)*x[:,4]**(-2)*x[:,5]**(3)) + 7.705419726321427e-2*(x[:,1]**(3)*x[:,3]**(3)*x[:,4]*x[:,5]) + 17.368853442776626*np.tanh(x[:,0]*x[:,1]**(-3)*x[:,2]**(3)*x[:,3]**(-1)*x[:,4]**(-3)*x[:,5]**(3)) + -29.822681088653656*np.tanh(x[:,1]**(-3)*x[:,3]**(-3)*x[:,4]**(3)*x[:,5]**(3))"

"[Term Exp (fromList [(0,2),(1,-3),(3,-3),(4,-3),(5,1)]),Term Exp (fromList [(1,-3),(3,-1),(4,-1),(5,3)]),Term Exp (fromList [(0,3),(1,-3),(2,1),(5,-3)]),Term SqrtAbs (fromList [(0,1),(1,-3),(3,-3),(4,2),(5,3)]),Term Cos (fromList [(0,1),(1,-3),(2,-3),(3,3),(5,2)]),Term Cos (fromList [(1,-2),(2,-1),(5,3)]),Term Tanh (fromList [(0,-3),(1,-2),(2,-3),(3,-2),(4,-1)]),Term Id (fromList [(0,1),(1,-3),(2,3),(4,3),(5,3)]),Term SqrtAbs (fromList [(0,3),(1,-3),(2,-3),(3,3),(4,-2),(5,3)]),Term Cos (fromList [(0,1),(1,3),(2,3),(3,-2)]),Term Sin (fromList [(1,3),(2,-3),(5,-3)]),Term Exp (fromList [(0,1),(1,2),(2,-2),(3,2),(4,-2),(5,-3)]),Term SqrtAbs (fromList [(0,2),(1,-3),(2,-3),(4,1),(5,3)]),Term SqrtAbs (fromList [(1,-3),(2,-2),(5,3)]),Term Tanh (fromList [(0,2),(1,-3),(2,1),(3,-3),(4,-1),(5,-2)]),Term Tanh (fromList [(1,-2),(2,2),(3,-2),(4,-3),(5,-3)])]","[39215.37379125094,60.64232382451372,-1050.9539866582568,-14535.567237309006,52.862490952948704,4.874917390217807,-38304.70229913662,14682.893063836764,-4.940453125916784e-4,26.197131442177238,-0.8846504083706419,2.5995557045973876,-8.541518495667303,-130.45008337815213,194.11659694618896,137.19538156077004,-68.18144513812753]","39215.37379125094 + 60.64232382451372*np.exp(x[:,0]**(2)*x[:,1]**(-3)*x[:,3]**(-3)*x[:,4]**(-3)*x[:,5]) + -1050.9539866582568*np.exp(x[:,1]**(-3)*x[:,3]**(-1)*x[:,4]**(-1)*x[:,5]**(3)) + -14535.567237309006*np.exp(x[:,0]**(3)*x[:,1]**(-3)*x[:,2]*x[:,5]**(-3)) + 52.862490952948704*sqrtAbs(x[:,0]*x[:,1]**(-3)*x[:,3]**(-3)*x[:,4]**(2)*x[:,5]**(3)) + 4.874917390217807*np.cos(x[:,0]*x[:,1]**(-3)*x[:,2]**(-3)*x[:,3]**(3)*x[:,5]**(2)) + -38304.70229913662*np.cos(x[:,1]**(-2)*x[:,2]**(-1)*x[:,5]**(3)) + 14682.893063836764*np.tanh(x[:,0]**(-3)*x[:,1]**(-2)*x[:,2]**(-3)*x[:,3]**(-2)*x[:,4]**(-1)) + -4.940453125916784e-4*(x[:,0]*x[:,1]**(-3)*x[:,2]**(3)*x[:,4]**(3)*x[:,5]**(3)) + 26.197131442177238*sqrtAbs(x[:,0]**(3)*x[:,1]**(-3)*x[:,2]**(-3)*x[:,3]**(3)*x[:,4]**(-2)*x[:,5]**(3)) + -0.8846504083706419*np.cos(x[:,0]*x[:,1]**(3)*x[:,2]**(3)*x[:,3]**(-2)) + 2.5995557045973876*np.sin(x[:,1]**(3)*x[:,2]**(-3)*x[:,5]**(-3)) + -8.541518495667303*np.exp(x[:,0]*x[:,1]**(2)*x[:,2]**(-2)*x[:,3]**(2)*x[:,4]**(-2)*x[:,5]**(-3)) + -130.45008337815213*sqrtAbs(x[:,0]**(2)*x[:,1]**(-3)*x[:,2]**(-3)*x[:,4]*x[:,5]**(3)) + 194.11659694618896*sqrtAbs(x[:,1]**(-3)*x[:,2]**(-2)*x[:,5]**(3)) + 137.19538156077004*np.tanh(x[:,0]**(2)*x[:,1]**(-3)*x[:,2]*x[:,3]**(-3)*x[:,4]**(-1)*x[:,5]**(-2)) + -68.18144513812753*np.tanh(x[:,1]**(-2)*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]**(-3)*x[:,5]**(-3))"

"[Term Tanh (fromList [(0,2),(1,-1),(2,2),(3,-2),(4,1),(5,3)]),Term SqrtAbs (fromList [(0,3),(1,-1),(2,2),(3,3),(4,-2)]),Term Tanh (fromList [(0,2),(1,-2),(2,-1),(3,3),(4,-1)]),Term SqrtAbs (fromList [(0,3),(1,-3),(2,-3),(3,2),(4,2),(5,3)]),Term SqrtAbs (fromList [(1,3),(2,3),(3,3),(4,-3),(5,3)]),Term Tanh (fromList [(0,-3),(1,3),(2,-2),(3,-3),(4,-1),(5,1)]),Term SqrtAbs (fromList [(0,3),(1,2),(2,-1),(3,3),(4,3),(5,-3)]),Term Sin (fromList [(0,3),(1,-3),(2,-1),(5,3)]),Term Exp (fromList [(1,-3),(2,-1),(5,2)]),Term Tanh (fromList [(0,1),(1,-3),(2,-3),(3,1),(4,1),(5,3)]),Term Sin (fromList [(0,3),(1,-2),(3,3),(4,-3)]),Term Cos (fromList [(0,2),(1,-2),(2,-3),(3,2),(4,-2),(5,3)]),Term SqrtAbs (fromList [(0,3),(1,-1),(2,1),(3,2),(5,1)]),Term Id (fromList [(0,2),(1,3),(2,3)]),Term Sin (fromList [(1,-3),(2,-2),(3,1),(4,1),(5,3)]),Term Cos (fromList [(1,-1),(5,3)])]","[-1002012.053905545,2.014915702580056,-0.11449974109029519,1009651.0742668083,-0.8362227026804747,7.894158818285719,1009650.8571500366,2.5463093988352366e-3,0.70273541677514,126.98136663752152,48.96263317054948,0.4478070706719874,-1202.9579930490024,0.3960272431003094,-9.244931171472955e-3,-275.3784690674831,-6565.970230489601]","-1002012.053905545 + 2.014915702580056*np.tanh(x[:,0]**(2)*x[:,1]**(-1)*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]*x[:,5]**(3)) + -0.11449974109029519*sqrtAbs(x[:,0]**(3)*x[:,1]**(-1)*x[:,2]**(2)*x[:,3]**(3)*x[:,4]**(-2)) + 1009651.0742668083*np.tanh(x[:,0]**(2)*x[:,1]**(-2)*x[:,2]**(-1)*x[:,3]**(3)*x[:,4]**(-1)) + -0.8362227026804747*sqrtAbs(x[:,0]**(3)*x[:,1]**(-3)*x[:,2]**(-3)*x[:,3]**(2)*x[:,4]**(2)*x[:,5]**(3)) + 7.894158818285719*sqrtAbs(x[:,1]**(3)*x[:,2]**(3)*x[:,3]**(3)*x[:,4]**(-3)*x[:,5]**(3)) + 1009650.8571500366*np.tanh(x[:,0]**(-3)*x[:,1]**(3)*x[:,2]**(-2)*x[:,3]**(-3)*x[:,4]**(-1)*x[:,5]) + 2.5463093988352366e-3*sqrtAbs(x[:,0]**(3)*x[:,1]**(2)*x[:,2]**(-1)*x[:,3]**(3)*x[:,4]**(3)*x[:,5]**(-3)) + 0.70273541677514*np.sin(x[:,0]**(3)*x[:,1]**(-3)*x[:,2]**(-1)*x[:,5]**(3)) + 126.98136663752152*np.exp(x[:,1]**(-3)*x[:,2]**(-1)*x[:,5]**(2)) + 48.96263317054948*np.tanh(x[:,0]*x[:,1]**(-3)*x[:,2]**(-3)*x[:,3]*x[:,4]*x[:,5]**(3)) + 0.4478070706719874*np.sin(x[:,0]**(3)*x[:,1]**(-2)*x[:,3]**(3)*x[:,4]**(-3)) + -1202.9579930490024*np.cos(x[:,0]**(2)*x[:,1]**(-2)*x[:,2]**(-3)*x[:,3]**(2)*x[:,4]**(-2)*x[:,5]**(3)) + 0.3960272431003094*sqrtAbs(x[:,0]**(3)*x[:,1]**(-1)*x[:,2]*x[:,3]**(2)*x[:,5]) + -9.244931171472955e-3*(x[:,0]**(2)*x[:,1]**(3)*x[:,2]**(3)) + -275.3784690674831*np.sin(x[:,1]**(-3)*x[:,2]**(-2)*x[:,3]*x[:,4]*x[:,5]**(3)) + -6565.970230489601*np.cos(x[:,1]**(-1)*x[:,5]**(3))"

"[Term Tanh (fromList [(0,1),(2,-3),(3,-3),(4,2),(5,3)]),Term Cos (fromList [(2,1),(3,-1),(4,-1),(5,3)]),Term SqrtAbs (fromList [(0,2),(1,2),(2,-3),(3,-3),(4,2),(5,2)]),Term Id (fromList [(0,3),(2,3),(3,-1),(4,-3),(5,-3)]),Term Tanh (fromList [(1,-1),(2,2),(3,-3),(4,-2),(5,3)]),Term Tanh (fromList [(0,-1),(1,-1),(2,-2),(3,-3),(4,1),(5,2)]),Term Tanh (fromList [(0,-3),(2,3),(3,2),(5,3)]),Term Tanh (fromList [(0,1),(1,-2),(2,-1),(3,-2),(4,-2),(5,3)]),Term Tanh (fromList [(0,-2),(1,2),(2,-2),(3,-3),(5,3)]),Term Exp (fromList [(0,3),(1,1),(2,1),(3,1),(4,1),(5,-1)]),Term Cos (fromList [(1,-3),(2,3),(3,-2),(5,3)]),Term Cos (fromList [(0,3),(2,1),(3,-1),(4,-1),(5,3)]),Term Tanh (fromList [(0,3),(1,-2),(3,-3),(4,1),(5,1)]),Term Tanh (fromList [(0,2),(1,1),(3,-1),(4,-1),(5,-3)]),Term Cos (fromList [(1,-3),(2,2),(3,-1),(4,1),(5,3)]),Term Tanh (fromList [(1,-3),(2,1),(3,-2),(4,-1),(5,-2)])]","[105169.37562570967,10529.772021916606,-104801.82383789835,334.542715545098,-4.6137978808688285e-5,-1437.5541457506909,-27247.066504667342,-1.7925744290690315,1338.3700881927261,-4237590.302230521,4264551.1975806,0.8562791665593538,3.035806321903955,4.919399592522029,-290.5795151302397,-0.28571280407790317,-82.39701816478376]","105169.37562570967 + 10529.772021916606*np.tanh(x[:,0]*x[:,2]**(-3)*x[:,3]**(-3)*x[:,4]**(2)*x[:,5]**(3)) + -104801.82383789835*np.cos(x[:,2]*x[:,3]**(-1)*x[:,4]**(-1)*x[:,5]**(3)) + 334.542715545098*sqrtAbs(x[:,0]**(2)*x[:,1]**(2)*x[:,2]**(-3)*x[:,3]**(-3)*x[:,4]**(2)*x[:,5]**(2)) + -4.6137978808688285e-5*(x[:,0]**(3)*x[:,2]**(3)*x[:,3]**(-1)*x[:,4]**(-3)*x[:,5]**(-3)) + -1437.5541457506909*np.tanh(x[:,1]**(-1)*x[:,2]**(2)*x[:,3]**(-3)*x[:,4]**(-2)*x[:,5]**(3)) + -27247.066504667342*np.tanh(x[:,0]**(-1)*x[:,1]**(-1)*x[:,2]**(-2)*x[:,3]**(-3)*x[:,4]*x[:,5]**(2)) + -1.7925744290690315*np.tanh(x[:,0]**(-3)*x[:,2]**(3)*x[:,3]**(2)*x[:,5]**(3)) + 1338.3700881927261*np.tanh(x[:,0]*x[:,1]**(-2)*x[:,2]**(-1)*x[:,3]**(-2)*x[:,4]**(-2)*x[:,5]**(3)) + -4237590.302230521*np.tanh(x[:,0]**(-2)*x[:,1]**(2)*x[:,2]**(-2)*x[:,3]**(-3)*x[:,5]**(3)) + 4264551.1975806*np.exp(x[:,0]**(3)*x[:,1]*x[:,2]*x[:,3]*x[:,4]*x[:,5]**(-1)) + 0.8562791665593538*np.cos(x[:,1]**(-3)*x[:,2]**(3)*x[:,3]**(-2)*x[:,5]**(3)) + 3.035806321903955*np.cos(x[:,0]**(3)*x[:,2]*x[:,3]**(-1)*x[:,4]**(-1)*x[:,5]**(3)) + 4.919399592522029*np.tanh(x[:,0]**(3)*x[:,1]**(-2)*x[:,3]**(-3)*x[:,4]*x[:,5]) + -290.5795151302397*np.tanh(x[:,0]**(2)*x[:,1]*x[:,3]**(-1)*x[:,4]**(-1)*x[:,5]**(-3)) + -0.28571280407790317*np.cos(x[:,1]**(-3)*x[:,2]**(2)*x[:,3]**(-1)*x[:,4]*x[:,5]**(3)) + -82.39701816478376*np.tanh(x[:,1]**(-3)*x[:,2]*x[:,3]**(-2)*x[:,4]**(-1)*x[:,5]**(-2))"

"[Term Tanh (fromList [(0,-2),(1,-3),(3,-3),(4,-3),(5,3)]),Term Exp (fromList [(0,3),(2,3),(3,3),(4,-3),(5,3)]),Term SqrtAbs (fromList [(0,2),(1,-1),(2,1)]),Term Tanh (fromList [(0,1),(1,-1),(2,-2),(4,-1),(5,3)]),Term Cos (fromList [(1,-1),(3,-1),(4,-1),(5,2)]),Term Id (fromList [(0,3),(1,-3),(2,-3),(3,-3),(4,-2),(5,3)]),Term Sin (fromList [(1,-2),(2,3),(3,3),(4,2),(5,-2)]),Term Cos (fromList [(1,-1),(2,-3),(3,-3)]),Term Tanh (fromList [(1,-2),(3,-3),(4,-3),(5,3)]),Term Id (fromList [(1,1),(3,2),(4,2),(5,2)]),Term Id (fromList [(0,1),(1,-3),(2,3),(3,-3),(4,-3),(5,3)]),Term Cos (fromList [(0,2),(2,-2),(5,1)]),Term Tanh (fromList [(0,-1),(3,-1),(4,3),(5,-1)]),Term Cos (fromList [(1,-2),(2,-3),(5,3)]),Term Exp (fromList [(1,-2),(2,-3),(3,-3),(4,-2),(5,2)]),Term Cos (fromList [(1,2),(3,1),(4,3),(5,3)])]","[-1.2551870201323293e7,-9953.651274756265,5.705591600321263,-0.1725120254851318,4220.830672602086,-328671.5950278378,18892.16376183096,-0.1667220248138042,1.5288532474381875e7,-1079102.1028508751,0.6096645764914971,-253.83681268737428,-152.421497722953,4973.160541212906,-7570250.396248941,5167381.375503901,3.731409367407225]","-1.2551870201323293e7 + -9953.651274756265*np.tanh(x[:,0]**(-2)*x[:,1]**(-3)*x[:,3]**(-3)*x[:,4]**(-3)*x[:,5]**(3)) + 5.705591600321263*np.exp(x[:,0]**(3)*x[:,2]**(3)*x[:,3]**(3)*x[:,4]**(-3)*x[:,5]**(3)) + -0.1725120254851318*sqrtAbs(x[:,0]**(2)*x[:,1]**(-1)*x[:,2]) + 4220.830672602086*np.tanh(x[:,0]*x[:,1]**(-1)*x[:,2]**(-2)*x[:,4]**(-1)*x[:,5]**(3)) + -328671.5950278378*np.cos(x[:,1]**(-1)*x[:,3]**(-1)*x[:,4]**(-1)*x[:,5]**(2)) + 18892.16376183096*(x[:,0]**(3)*x[:,1]**(-3)*x[:,2]**(-3)*x[:,3]**(-3)*x[:,4]**(-2)*x[:,5]**(3)) + -0.1667220248138042*np.sin(x[:,1]**(-2)*x[:,2]**(3)*x[:,3]**(3)*x[:,4]**(2)*x[:,5]**(-2)) + 1.5288532474381875e7*np.cos(x[:,1]**(-1)*x[:,2]**(-3)*x[:,3]**(-3)) + -1079102.1028508751*np.tanh(x[:,1]**(-2)*x[:,3]**(-3)*x[:,4]**(-3)*x[:,5]**(3)) + 0.6096645764914971*(x[:,1]*x[:,3]**(2)*x[:,4]**(2)*x[:,5]**(2)) + -253.83681268737428*(x[:,0]*x[:,1]**(-3)*x[:,2]**(3)*x[:,3]**(-3)*x[:,4]**(-3)*x[:,5]**(3)) + -152.421497722953*np.cos(x[:,0]**(2)*x[:,2]**(-2)*x[:,5]) + 4973.160541212906*np.tanh(x[:,0]**(-1)*x[:,3]**(-1)*x[:,4]**(3)*x[:,5]**(-1)) + -7570250.396248941*np.cos(x[:,1]**(-2)*x[:,2]**(-3)*x[:,5]**(3)) + 5167381.375503901*np.exp(x[:,1]**(-2)*x[:,2]**(-3)*x[:,3]**(-3)*x[:,4]**(-2)*x[:,5]**(2)) + 3.731409367407225*np.cos(x[:,1]**(2)*x[:,3]*x[:,4]**(3)*x[:,5]**(3))"

