expr,weights,python
"[Term Id (fromList [(0,-3),(1,1),(5,1),(6,-3),(7,2),(8,1)]),Term Log (fromList [(1,-3),(3,3),(4,2),(5,1),(6,3),(7,2),(8,3),(9,3),(10,-3)]),Term Log (fromList [(0,3),(3,1),(4,-2),(6,2),(7,1),(10,-1)]),Term Sin (fromList [(0,-3),(8,1),(9,-1)]),Term Cos (fromList [(0,-3),(3,-3),(4,3),(5,3),(7,2),(8,2),(9,-3),(10,-1)]),Term Id (fromList [(0,3),(1,2),(3,2),(4,-3),(5,-2),(6,3),(7,2),(8,-3),(9,-3),(10,-3)]),Term Tanh (fromList [(0,3),(3,-3),(5,3),(9,3),(10,-1)]),Term Log (fromList [(0,3),(1,-3),(3,1),(4,-3),(6,1),(7,-3),(9,3),(10,1)]),Term SqrtAbs (fromList [(0,-3),(1,-3),(2,3),(7,3),(9,-3),(10,1)]),Term Tanh (fromList [(0,-1),(1,-3),(4,1),(5,-1),(6,2),(7,3),(8,3),(9,3),(10,-3)]),Term Log (fromList [(0,2),(1,3),(3,1),(4,-1),(6,3),(7,-2),(8,-2),(9,-3)])]","[-6.333344781578867,-17185.29938248469,3.882939967192146e-2,-1.9226249130352475,-19.21487497568466,2.9538843443745675,2.9515556306684245e-8,6.396107601052876,1.0700544909666903,-0.47636486672879114,-0.7277688534066886,0.8307020300385435]","-6.333344781578867 + -17185.29938248469*(x[:,0]**(-3)*x[:,1]*x[:,5]*x[:,6]**(-3)*x[:,7]**(2)*x[:,8]) + 3.882939967192146e-2*np.log(x[:,1]**(-3)*x[:,3]**(3)*x[:,4]**(2)*x[:,5]*x[:,6]**(3)*x[:,7]**(2)*x[:,8]**(3)*x[:,9]**(3)*x[:,10]**(-3)) + -1.9226249130352475*np.log(x[:,0]**(3)*x[:,3]*x[:,4]**(-2)*x[:,6]**(2)*x[:,7]*x[:,10]**(-1)) + -19.21487497568466*np.sin(x[:,0]**(-3)*x[:,8]*x[:,9]**(-1)) + 2.9538843443745675*np.cos(x[:,0]**(-3)*x[:,3]**(-3)*x[:,4]**(3)*x[:,5]**(3)*x[:,7]**(2)*x[:,8]**(2)*x[:,9]**(-3)*x[:,10]**(-1)) + 2.9515556306684245e-8*(x[:,0]**(3)*x[:,1]**(2)*x[:,3]**(2)*x[:,4]**(-3)*x[:,5]**(-2)*x[:,6]**(3)*x[:,7]**(2)*x[:,8]**(-3)*x[:,9]**(-3)*x[:,10]**(-3)) + 6.396107601052876*np.tanh(x[:,0]**(3)*x[:,3]**(-3)*x[:,5]**(3)*x[:,9]**(3)*x[:,10]**(-1)) + 1.0700544909666903*np.log(x[:,0]**(3)*x[:,1]**(-3)*x[:,3]*x[:,4]**(-3)*x[:,6]*x[:,7]**(-3)*x[:,9]**(3)*x[:,10]) + -0.47636486672879114*sqrtAbs(x[:,0]**(-3)*x[:,1]**(-3)*x[:,2]**(3)*x[:,7]**(3)*x[:,9]**(-3)*x[:,10]) + -0.7277688534066886*np.tanh(x[:,0]**(-1)*x[:,1]**(-3)*x[:,4]*x[:,5]**(-1)*x[:,6]**(2)*x[:,7]**(3)*x[:,8]**(3)*x[:,9]**(3)*x[:,10]**(-3)) + 0.8307020300385435*np.log(x[:,0]**(2)*x[:,1]**(3)*x[:,3]*x[:,4]**(-1)*x[:,6]**(3)*x[:,7]**(-2)*x[:,8]**(-2)*x[:,9]**(-3))"

"[Term SqrtAbs (fromList [(0,3),(4,-1),(5,-1),(6,2),(7,-3),(8,-3),(9,-3),(10,1)]),Term Log (fromList [(0,-3),(3,-3),(4,-1),(6,-3),(7,-3),(8,-1),(9,1),(10,-2)]),Term Log (fromList [(0,1),(1,1),(4,-2),(5,-1),(7,-2)]),Term Log (fromList [(0,-3),(1,-3),(3,-3),(4,3),(5,3),(6,2),(7,3),(8,-3),(9,3),(10,3)]),Term Tanh (fromList [(0,3),(1,3),(3,-3),(4,1),(5,2),(6,-3),(7,1),(8,2),(9,2)]),Term Log (fromList [(0,-3),(3,2),(5,-3),(6,1),(7,-2),(8,-1)]),Term Exp (fromList [(0,-3),(1,3),(2,2),(3,2),(4,-3),(5,-2),(7,-3),(8,2),(9,2),(10,-3)]),Term SqrtAbs (fromList [(0,-3),(1,2),(3,1),(4,-2),(5,-1),(6,-1),(7,1),(8,3),(9,-2)]),Term Log (fromList [(0,1),(1,1),(3,-3),(4,-3),(6,1),(7,-1),(9,1),(10,-3)]),Term Id (fromList [(0,3),(7,-2),(9,-2),(10,2)]),Term Tanh (fromList [(0,-3),(1,3),(3,-3),(4,-3),(5,-3),(7,-3),(8,-3),(9,2)])]","[1198.2624841992338,1.864823276096912e-4,0.12842352195054335,1.8996236433174059,0.40578310313026705,-1.8079285110245231,-0.2903754342036429,-1198.5046682321827,-0.9432096828628364,-0.7983534707003055,-1.5752951792470276e-6,5277.5148551196025]","1198.2624841992338 + 1.864823276096912e-4*sqrtAbs(x[:,0]**(3)*x[:,4]**(-1)*x[:,5]**(-1)*x[:,6]**(2)*x[:,7]**(-3)*x[:,8]**(-3)*x[:,9]**(-3)*x[:,10]) + 0.12842352195054335*np.log(x[:,0]**(-3)*x[:,3]**(-3)*x[:,4]**(-1)*x[:,6]**(-3)*x[:,7]**(-3)*x[:,8]**(-1)*x[:,9]*x[:,10]**(-2)) + 1.8996236433174059*np.log(x[:,0]*x[:,1]*x[:,4]**(-2)*x[:,5]**(-1)*x[:,7]**(-2)) + 0.40578310313026705*np.log(x[:,0]**(-3)*x[:,1]**(-3)*x[:,3]**(-3)*x[:,4]**(3)*x[:,5]**(3)*x[:,6]**(2)*x[:,7]**(3)*x[:,8]**(-3)*x[:,9]**(3)*x[:,10]**(3)) + -1.8079285110245231*np.tanh(x[:,0]**(3)*x[:,1]**(3)*x[:,3]**(-3)*x[:,4]*x[:,5]**(2)*x[:,6]**(-3)*x[:,7]*x[:,8]**(2)*x[:,9]**(2)) + -0.2903754342036429*np.log(x[:,0]**(-3)*x[:,3]**(2)*x[:,5]**(-3)*x[:,6]*x[:,7]**(-2)*x[:,8]**(-1)) + -1198.5046682321827*np.exp(x[:,0]**(-3)*x[:,1]**(3)*x[:,2]**(2)*x[:,3]**(2)*x[:,4]**(-3)*x[:,5]**(-2)*x[:,7]**(-3)*x[:,8]**(2)*x[:,9]**(2)*x[:,10]**(-3)) + -0.9432096828628364*sqrtAbs(x[:,0]**(-3)*x[:,1]**(2)*x[:,3]*x[:,4]**(-2)*x[:,5]**(-1)*x[:,6]**(-1)*x[:,7]*x[:,8]**(3)*x[:,9]**(-2)) + -0.7983534707003055*np.log(x[:,0]*x[:,1]*x[:,3]**(-3)*x[:,4]**(-3)*x[:,6]*x[:,7]**(-1)*x[:,9]*x[:,10]**(-3)) + -1.5752951792470276e-6*(x[:,0]**(3)*x[:,7]**(-2)*x[:,9]**(-2)*x[:,10]**(2)) + 5277.5148551196025*np.tanh(x[:,0]**(-3)*x[:,1]**(3)*x[:,3]**(-3)*x[:,4]**(-3)*x[:,5]**(-3)*x[:,7]**(-3)*x[:,8]**(-3)*x[:,9]**(2))"

"[Term Tanh (fromList [(1,3),(3,3),(4,-1),(5,-1),(6,-3),(7,3),(10,-1)]),Term Tanh (fromList [(0,-3),(1,2),(3,3),(4,1),(5,-1),(6,-2),(9,3),(10,3)]),Term Log (fromList [(0,-3),(1,-1),(3,2),(4,2),(5,-2),(7,2),(8,3),(9,-3),(10,-3)]),Term Log (fromList [(0,-3),(1,-1),(3,-3),(5,2),(6,1),(7,2),(8,1),(10,-2)]),Term Sin (fromList [(0,3),(1,3),(2,1),(4,-1),(5,1),(6,-1),(10,-1)]),Term Exp (fromList [(0,-3),(1,2),(2,3),(3,1),(4,-3),(6,1),(7,3),(8,-2),(9,-2),(10,-3)]),Term Log (fromList [(1,2),(5,-1),(6,1),(7,1),(8,1),(9,-2),(10,-2)]),Term Log (fromList [(0,-3),(1,2),(4,2),(5,-2),(6,2),(7,1),(8,3),(9,-3),(10,-2)]),Term Tanh (fromList [(1,1),(3,-3),(4,1),(5,3),(7,-3),(8,1),(9,3),(10,-3)]),Term Tanh (fromList [(0,1),(1,2),(4,2),(7,-3),(8,3),(9,3)]),Term Tanh (fromList [(1,-1),(2,2),(3,-1),(4,1),(5,2),(7,-3),(9,3)])]","[-3.8311852392634784,-188.60659561974217,181.51946062041438,-0.4244995712179836,-0.2584044821777586,-7.252193857937762e-2,4.915918252308168,-1.0291552383956821,0.5496738131345272,-0.9103757079046008,-1.0428876912135812,-0.36997150887704083]","-3.8311852392634784 + -188.60659561974217*np.tanh(x[:,1]**(3)*x[:,3]**(3)*x[:,4]**(-1)*x[:,5]**(-1)*x[:,6]**(-3)*x[:,7]**(3)*x[:,10]**(-1)) + 181.51946062041438*np.tanh(x[:,0]**(-3)*x[:,1]**(2)*x[:,3]**(3)*x[:,4]*x[:,5]**(-1)*x[:,6]**(-2)*x[:,9]**(3)*x[:,10]**(3)) + -0.4244995712179836*np.log(x[:,0]**(-3)*x[:,1]**(-1)*x[:,3]**(2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,7]**(2)*x[:,8]**(3)*x[:,9]**(-3)*x[:,10]**(-3)) + -0.2584044821777586*np.log(x[:,0]**(-3)*x[:,1]**(-1)*x[:,3]**(-3)*x[:,5]**(2)*x[:,6]*x[:,7]**(2)*x[:,8]*x[:,10]**(-2)) + -7.252193857937762e-2*np.sin(x[:,0]**(3)*x[:,1]**(3)*x[:,2]*x[:,4]**(-1)*x[:,5]*x[:,6]**(-1)*x[:,10]**(-1)) + 4.915918252308168*np.exp(x[:,0]**(-3)*x[:,1]**(2)*x[:,2]**(3)*x[:,3]*x[:,4]**(-3)*x[:,6]*x[:,7]**(3)*x[:,8]**(-2)*x[:,9]**(-2)*x[:,10]**(-3)) + -1.0291552383956821*np.log(x[:,1]**(2)*x[:,5]**(-1)*x[:,6]*x[:,7]*x[:,8]*x[:,9]**(-2)*x[:,10]**(-2)) + 0.5496738131345272*np.log(x[:,0]**(-3)*x[:,1]**(2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,6]**(2)*x[:,7]*x[:,8]**(3)*x[:,9]**(-3)*x[:,10]**(-2)) + -0.9103757079046008*np.tanh(x[:,1]*x[:,3]**(-3)*x[:,4]*x[:,5]**(3)*x[:,7]**(-3)*x[:,8]*x[:,9]**(3)*x[:,10]**(-3)) + -1.0428876912135812*np.tanh(x[:,0]*x[:,1]**(2)*x[:,4]**(2)*x[:,7]**(-3)*x[:,8]**(3)*x[:,9]**(3)) + -0.36997150887704083*np.tanh(x[:,1]**(-1)*x[:,2]**(2)*x[:,3]**(-1)*x[:,4]*x[:,5]**(2)*x[:,7]**(-3)*x[:,9]**(3))"

"[Term Log (fromList [(0,2),(1,-3),(3,-3),(5,2),(6,1),(7,3),(8,3),(9,-2),(10,-2)]),Term Tanh (fromList [(0,-3),(1,-3),(2,-1),(3,-3),(4,3),(5,3),(6,3),(7,3),(8,3),(9,3),(10,-3)]),Term SqrtAbs (fromList [(0,-3),(1,3),(3,1),(4,-1),(6,-3),(7,3),(8,3),(9,-1)]),Term Log (fromList [(0,-1),(7,2),(8,1),(10,-3)]),Term Cos (fromList [(0,-3),(3,-2),(4,-1),(5,-1),(8,-1),(9,3),(10,3)]),Term SqrtAbs (fromList [(0,-1),(1,3),(3,1),(4,1),(5,-3),(6,3),(7,-1),(8,-1),(9,-3),(10,-3)]),Term Tanh (fromList [(1,-3),(2,-1),(3,-2),(4,3),(6,3),(7,-3),(8,2)]),Term SqrtAbs (fromList [(1,-2),(2,1),(6,1),(7,2),(8,3),(9,3),(10,-3)]),Term Tanh (fromList [(0,-2),(1,1),(3,3),(4,1),(5,-2),(6,1),(7,3),(8,3),(10,-3)]),Term Log (fromList [(0,-3),(1,-3),(4,-1),(5,1),(6,-1),(7,-3),(8,-2),(9,3),(10,-2)]),Term Exp (fromList [(0,2),(7,-3),(8,-2)])]","[-17.525033109985703,-8.103591723806489e-2,0.1944219228045753,-14.849849356194486,-1.0903785657048501,-0.6607691902581373,3.5176132755962195,19.30254923677777,-0.19456673269775498,-35.09060401948949,0.2759067263425002,-6.948367323778491e-13]","-17.525033109985703 + -8.103591723806489e-2*np.log(x[:,0]**(2)*x[:,1]**(-3)*x[:,3]**(-3)*x[:,5]**(2)*x[:,6]*x[:,7]**(3)*x[:,8]**(3)*x[:,9]**(-2)*x[:,10]**(-2)) + 0.1944219228045753*np.tanh(x[:,0]**(-3)*x[:,1]**(-3)*x[:,2]**(-1)*x[:,3]**(-3)*x[:,4]**(3)*x[:,5]**(3)*x[:,6]**(3)*x[:,7]**(3)*x[:,8]**(3)*x[:,9]**(3)*x[:,10]**(-3)) + -14.849849356194486*sqrtAbs(x[:,0]**(-3)*x[:,1]**(3)*x[:,3]*x[:,4]**(-1)*x[:,6]**(-3)*x[:,7]**(3)*x[:,8]**(3)*x[:,9]**(-1)) + -1.0903785657048501*np.log(x[:,0]**(-1)*x[:,7]**(2)*x[:,8]*x[:,10]**(-3)) + -0.6607691902581373*np.cos(x[:,0]**(-3)*x[:,3]**(-2)*x[:,4]**(-1)*x[:,5]**(-1)*x[:,8]**(-1)*x[:,9]**(3)*x[:,10]**(3)) + 3.5176132755962195*sqrtAbs(x[:,0]**(-1)*x[:,1]**(3)*x[:,3]*x[:,4]*x[:,5]**(-3)*x[:,6]**(3)*x[:,7]**(-1)*x[:,8]**(-1)*x[:,9]**(-3)*x[:,10]**(-3)) + 19.30254923677777*np.tanh(x[:,1]**(-3)*x[:,2]**(-1)*x[:,3]**(-2)*x[:,4]**(3)*x[:,6]**(3)*x[:,7]**(-3)*x[:,8]**(2)) + -0.19456673269775498*sqrtAbs(x[:,1]**(-2)*x[:,2]*x[:,6]*x[:,7]**(2)*x[:,8]**(3)*x[:,9]**(3)*x[:,10]**(-3)) + -35.09060401948949*np.tanh(x[:,0]**(-2)*x[:,1]*x[:,3]**(3)*x[:,4]*x[:,5]**(-2)*x[:,6]*x[:,7]**(3)*x[:,8]**(3)*x[:,10]**(-3)) + 0.2759067263425002*np.log(x[:,0]**(-3)*x[:,1]**(-3)*x[:,4]**(-1)*x[:,5]*x[:,6]**(-1)*x[:,7]**(-3)*x[:,8]**(-2)*x[:,9]**(3)*x[:,10]**(-2)) + -6.948367323778491e-13*np.exp(x[:,0]**(2)*x[:,7]**(-3)*x[:,8]**(-2))"

"[Term SqrtAbs (fromList [(0,3),(4,1),(5,1),(8,-3),(9,3),(10,1)]),Term SqrtAbs (fromList [(0,-1),(1,3),(3,1),(4,-2),(6,-2),(7,-2),(8,3)]),Term Id (fromList [(0,3),(1,3),(2,2),(3,-2),(4,3),(6,1),(7,-1),(9,-2)]),Term Log (fromList [(0,3),(1,3),(3,1),(4,3),(5,-2),(6,-3),(7,1),(8,1),(10,-2)]),Term Cos (fromList [(0,3),(1,3),(3,3),(4,-2),(5,-2),(6,-3),(7,-3),(8,-2),(9,2),(10,-3)]),Term SqrtAbs (fromList [(0,-3),(3,3),(5,1),(6,-3),(7,3),(8,-3),(9,1),(10,1)]),Term Id (fromList [(0,3),(1,2),(3,-3),(4,2),(5,2),(6,-1),(7,1),(9,-1),(10,-1)]),Term Sin (fromList [(0,-1),(1,3),(3,-2),(4,-3),(5,-3),(7,-3),(10,-3)]),Term Log (fromList [(0,3),(1,1),(3,-3),(6,-3),(7,-3),(8,3),(9,2),(10,-3)]),Term Log (fromList [(0,3),(1,1),(3,-2),(6,-3),(7,-3),(9,3),(10,2)]),Term Cos (fromList [(0,1),(1,3),(3,2),(4,-3),(5,-1),(6,2),(8,3),(9,-3),(10,-3)])]","[-83779.548371296,-2.0924970189250425e-2,-0.43308762555427016,1.1299464865152212e-2,-0.10382164609329314,83780.10276386989,73.52552701477848,-0.13902500356492598,265.99802966607405,-0.4564030809860643,0.6660149237603509,9.617394772558709e-2]","-83779.548371296 + -2.0924970189250425e-2*sqrtAbs(x[:,0]**(3)*x[:,4]*x[:,5]*x[:,8]**(-3)*x[:,9]**(3)*x[:,10]) + -0.43308762555427016*sqrtAbs(x[:,0]**(-1)*x[:,1]**(3)*x[:,3]*x[:,4]**(-2)*x[:,6]**(-2)*x[:,7]**(-2)*x[:,8]**(3)) + 1.1299464865152212e-2*(x[:,0]**(3)*x[:,1]**(3)*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]**(3)*x[:,6]*x[:,7]**(-1)*x[:,9]**(-2)) + -0.10382164609329314*np.log(x[:,0]**(3)*x[:,1]**(3)*x[:,3]*x[:,4]**(3)*x[:,5]**(-2)*x[:,6]**(-3)*x[:,7]*x[:,8]*x[:,10]**(-2)) + 83780.10276386989*np.cos(x[:,0]**(3)*x[:,1]**(3)*x[:,3]**(3)*x[:,4]**(-2)*x[:,5]**(-2)*x[:,6]**(-3)*x[:,7]**(-3)*x[:,8]**(-2)*x[:,9]**(2)*x[:,10]**(-3)) + 73.52552701477848*sqrtAbs(x[:,0]**(-3)*x[:,3]**(3)*x[:,5]*x[:,6]**(-3)*x[:,7]**(3)*x[:,8]**(-3)*x[:,9]*x[:,10]) + -0.13902500356492598*(x[:,0]**(3)*x[:,1]**(2)*x[:,3]**(-3)*x[:,4]**(2)*x[:,5]**(2)*x[:,6]**(-1)*x[:,7]*x[:,9]**(-1)*x[:,10]**(-1)) + 265.99802966607405*np.sin(x[:,0]**(-1)*x[:,1]**(3)*x[:,3]**(-2)*x[:,4]**(-3)*x[:,5]**(-3)*x[:,7]**(-3)*x[:,10]**(-3)) + -0.4564030809860643*np.log(x[:,0]**(3)*x[:,1]*x[:,3]**(-3)*x[:,6]**(-3)*x[:,7]**(-3)*x[:,8]**(3)*x[:,9]**(2)*x[:,10]**(-3)) + 0.6660149237603509*np.log(x[:,0]**(3)*x[:,1]*x[:,3]**(-2)*x[:,6]**(-3)*x[:,7]**(-3)*x[:,9]**(3)*x[:,10]**(2)) + 9.617394772558709e-2*np.cos(x[:,0]*x[:,1]**(3)*x[:,3]**(2)*x[:,4]**(-3)*x[:,5]**(-1)*x[:,6]**(2)*x[:,8]**(3)*x[:,9]**(-3)*x[:,10]**(-3))"

"[Term Log (fromList [(0,1),(1,-2),(3,2),(4,-3),(5,3),(6,1),(7,3),(8,-3)]),Term Sin (fromList [(0,3),(3,1),(4,3),(5,2),(6,-1),(7,-2),(10,-2)]),Term Tanh (fromList [(0,-1),(1,2),(3,-3),(5,2),(6,-2),(7,1),(8,3),(9,3),(10,-3)]),Term Exp (fromList [(0,3),(1,3),(2,3),(3,-2),(4,-1),(6,-2),(7,3)]),Term SqrtAbs (fromList [(0,2),(1,-3),(2,1),(3,3),(4,-3),(5,3),(6,2),(7,3),(9,1)]),Term Sin (fromList [(0,-3),(1,3),(3,1),(4,-1),(6,-1),(7,3),(10,-2)]),Term Cos (fromList [(0,3),(1,-3),(2,3),(3,-1),(5,1),(7,-2),(9,3),(10,-2)]),Term Log (fromList [(0,-1),(3,1),(4,-3),(5,3),(6,-2),(7,3),(8,-2)]),Term Log (fromList [(0,-3),(3,-2),(4,-1),(5,1),(6,-2),(7,3),(9,3),(10,2)]),Term Id (fromList [(0,-2),(2,1),(5,1),(6,1),(7,1),(9,2)]),Term Log (fromList [(0,1),(3,1),(8,-3),(10,3)])]","[2.3348175125327293,0.11801453007887486,-0.5436943722102672,-6239.024531109849,-2.747726765279207e-2,4.0045298589685084e-10,-15797.183081742005,0.10664727884180666,-0.16249520993472916,0.37792512409154955,-2.4497687411876773e-2,0.682437957468601]","2.3348175125327293 + 0.11801453007887486*np.log(x[:,0]*x[:,1]**(-2)*x[:,3]**(2)*x[:,4]**(-3)*x[:,5]**(3)*x[:,6]*x[:,7]**(3)*x[:,8]**(-3)) + -0.5436943722102672*np.sin(x[:,0]**(3)*x[:,3]*x[:,4]**(3)*x[:,5]**(2)*x[:,6]**(-1)*x[:,7]**(-2)*x[:,10]**(-2)) + -6239.024531109849*np.tanh(x[:,0]**(-1)*x[:,1]**(2)*x[:,3]**(-3)*x[:,5]**(2)*x[:,6]**(-2)*x[:,7]*x[:,8]**(3)*x[:,9]**(3)*x[:,10]**(-3)) + -2.747726765279207e-2*np.exp(x[:,0]**(3)*x[:,1]**(3)*x[:,2]**(3)*x[:,3]**(-2)*x[:,4]**(-1)*x[:,6]**(-2)*x[:,7]**(3)) + 4.0045298589685084e-10*sqrtAbs(x[:,0]**(2)*x[:,1]**(-3)*x[:,2]*x[:,3]**(3)*x[:,4]**(-3)*x[:,5]**(3)*x[:,6]**(2)*x[:,7]**(3)*x[:,9]) + -15797.183081742005*np.sin(x[:,0]**(-3)*x[:,1]**(3)*x[:,3]*x[:,4]**(-1)*x[:,6]**(-1)*x[:,7]**(3)*x[:,10]**(-2)) + 0.10664727884180666*np.cos(x[:,0]**(3)*x[:,1]**(-3)*x[:,2]**(3)*x[:,3]**(-1)*x[:,5]*x[:,7]**(-2)*x[:,9]**(3)*x[:,10]**(-2)) + -0.16249520993472916*np.log(x[:,0]**(-1)*x[:,3]*x[:,4]**(-3)*x[:,5]**(3)*x[:,6]**(-2)*x[:,7]**(3)*x[:,8]**(-2)) + 0.37792512409154955*np.log(x[:,0]**(-3)*x[:,3]**(-2)*x[:,4]**(-1)*x[:,5]*x[:,6]**(-2)*x[:,7]**(3)*x[:,9]**(3)*x[:,10]**(2)) + -2.4497687411876773e-2*(x[:,0]**(-2)*x[:,2]*x[:,5]*x[:,6]*x[:,7]*x[:,9]**(2)) + 0.682437957468601*np.log(x[:,0]*x[:,3]*x[:,8]**(-3)*x[:,10]**(3))"

"[Term Log (fromList [(0,-3),(1,3),(3,1),(4,-2),(6,-3),(7,-3),(8,-1),(9,-3)]),Term Cos (fromList [(0,3),(1,-3),(2,3),(3,-3),(4,-1),(5,3),(7,-1),(8,1),(9,-1),(10,-3)]),Term SqrtAbs (fromList [(0,1),(3,3),(4,-1),(5,-2),(7,-1),(8,2),(9,-3)]),Term Cos (fromList [(0,-1),(1,1),(2,1),(3,1),(4,-3),(5,2),(6,-3),(7,2),(9,2)]),Term Cos (fromList [(0,-2),(1,2),(3,2),(4,-2),(6,-3),(8,-1)]),Term Cos (fromList [(1,3),(2,3),(3,1),(4,-2),(5,-3),(6,-2),(7,-3),(8,1),(10,-2)]),Term Tanh (fromList [(0,-3),(1,3),(2,1),(3,3),(4,-3),(6,-3),(7,-3),(8,-1),(9,-3),(10,-3)]),Term SqrtAbs (fromList [(0,-1),(6,-1),(7,3),(8,3),(9,-2),(10,-3)]),Term SqrtAbs (fromList [(0,2),(1,-2),(8,3),(9,-3),(10,-2)]),Term Log (fromList [(0,-1),(1,2),(10,-3)]),Term Tanh (fromList [(0,2),(1,-3),(2,-2),(4,3),(6,1),(8,1),(9,1),(10,-2)])]","[-1.9762619017993712e8,0.15283712848592013,8.231499629121855e-2,-2.4053514804669067e-3,-0.2821001693028718,116572.46938969597,1.975096196052724e8,117528.38737707943,-33.44517177487484,-2.1207035004971814e-2,-0.6290448839343784,0.5407699080950796]","-1.9762619017993712e8 + 0.15283712848592013*np.log(x[:,0]**(-3)*x[:,1]**(3)*x[:,3]*x[:,4]**(-2)*x[:,6]**(-3)*x[:,7]**(-3)*x[:,8]**(-1)*x[:,9]**(-3)) + 8.231499629121855e-2*np.cos(x[:,0]**(3)*x[:,1]**(-3)*x[:,2]**(3)*x[:,3]**(-3)*x[:,4]**(-1)*x[:,5]**(3)*x[:,7]**(-1)*x[:,8]*x[:,9]**(-1)*x[:,10]**(-3)) + -2.4053514804669067e-3*sqrtAbs(x[:,0]*x[:,3]**(3)*x[:,4]**(-1)*x[:,5]**(-2)*x[:,7]**(-1)*x[:,8]**(2)*x[:,9]**(-3)) + -0.2821001693028718*np.cos(x[:,0]**(-1)*x[:,1]*x[:,2]*x[:,3]*x[:,4]**(-3)*x[:,5]**(2)*x[:,6]**(-3)*x[:,7]**(2)*x[:,9]**(2)) + 116572.46938969597*np.cos(x[:,0]**(-2)*x[:,1]**(2)*x[:,3]**(2)*x[:,4]**(-2)*x[:,6]**(-3)*x[:,8]**(-1)) + 1.975096196052724e8*np.cos(x[:,1]**(3)*x[:,2]**(3)*x[:,3]*x[:,4]**(-2)*x[:,5]**(-3)*x[:,6]**(-2)*x[:,7]**(-3)*x[:,8]*x[:,10]**(-2)) + 117528.38737707943*np.tanh(x[:,0]**(-3)*x[:,1]**(3)*x[:,2]*x[:,3]**(3)*x[:,4]**(-3)*x[:,6]**(-3)*x[:,7]**(-3)*x[:,8]**(-1)*x[:,9]**(-3)*x[:,10]**(-3)) + -33.44517177487484*sqrtAbs(x[:,0]**(-1)*x[:,6]**(-1)*x[:,7]**(3)*x[:,8]**(3)*x[:,9]**(-2)*x[:,10]**(-3)) + -2.1207035004971814e-2*sqrtAbs(x[:,0]**(2)*x[:,1]**(-2)*x[:,8]**(3)*x[:,9]**(-3)*x[:,10]**(-2)) + -0.6290448839343784*np.log(x[:,0]**(-1)*x[:,1]**(2)*x[:,10]**(-3)) + 0.5407699080950796*np.tanh(x[:,0]**(2)*x[:,1]**(-3)*x[:,2]**(-2)*x[:,4]**(3)*x[:,6]*x[:,8]*x[:,9]*x[:,10]**(-2))"

