expr,weights,python
"[Term Sin (fromList [(0,1),(3,2),(7,1)]),Term Tanh (fromList [(0,2),(1,1),(2,1),(3,-1),(5,-2),(6,-2)]),Term SqrtAbs (fromList [(0,2),(1,2),(5,-2),(6,-1),(7,2)]),Term SqrtAbs (fromList [(0,-2),(2,1),(4,1),(5,-2),(6,1),(7,2)]),Term Cos (fromList [(0,1),(1,2),(2,1),(3,2),(4,1),(5,-1)]),Term Log (fromList [(0,1),(6,1),(7,-2)]),Term SqrtAbs (fromList [(1,2),(3,1),(4,2),(5,-2),(6,2),(7,-1)]),Term Log (fromList [(0,-1),(3,2),(5,1),(6,1),(7,-2)]),Term Tanh (fromList [(0,2),(3,-1),(6,-1),(7,1)]),Term SqrtAbs (fromList [(0,2),(1,2),(3,1),(4,1),(5,-1),(6,2)]),Term SqrtAbs (fromList [(0,-2),(1,1),(3,2),(5,-2),(6,1),(7,1)]),Term Cos (fromList [(3,1),(4,1),(5,-1),(6,-1)]),Term SqrtAbs (fromList [(3,1),(5,-1),(6,1)]),Term SqrtAbs (fromList [(3,-1),(5,-2),(7,2)]),Term SqrtAbs (fromList [(0,-1),(1,2),(5,2),(6,1)]),Term Tanh (fromList [(2,-1),(3,1),(5,-1),(7,-1)])]","[-835052.7628194343,0.33857800679131916,-296135.29903991474,-2.4059078854799718e-2,16.87409270036469,2.3810587404198547,14.893947839620973,-1.0487604290610952e-3,-19.438198958826963,-19.506883575182908,2.736647277770826e-7,4.169189603659017,835271.369521646,-1.6937235244479065,-537.0981544645791,2.187134715048406e-5,-8.818313229865616]","-835052.7628194343 + 0.33857800679131916*np.sin(x[:,0]*x[:,3]**(2)*x[:,7]) + -296135.29903991474*np.tanh(x[:,0]**(2)*x[:,1]*x[:,2]*x[:,3]**(-1)*x[:,5]**(-2)*x[:,6]**(-2)) + -2.4059078854799718e-2*sqrtAbs(x[:,0]**(2)*x[:,1]**(2)*x[:,5]**(-2)*x[:,6]**(-1)*x[:,7]**(2)) + 16.87409270036469*sqrtAbs(x[:,0]**(-2)*x[:,2]*x[:,4]*x[:,5]**(-2)*x[:,6]*x[:,7]**(2)) + 2.3810587404198547*np.cos(x[:,0]*x[:,1]**(2)*x[:,2]*x[:,3]**(2)*x[:,4]*x[:,5]**(-1)) + 14.893947839620973*np.log(x[:,0]*x[:,6]*x[:,7]**(-2)) + -1.0487604290610952e-3*sqrtAbs(x[:,1]**(2)*x[:,3]*x[:,4]**(2)*x[:,5]**(-2)*x[:,6]**(2)*x[:,7]**(-1)) + -19.438198958826963*np.log(x[:,0]**(-1)*x[:,3]**(2)*x[:,5]*x[:,6]*x[:,7]**(-2)) + -19.506883575182908*np.tanh(x[:,0]**(2)*x[:,3]**(-1)*x[:,6]**(-1)*x[:,7]) + 2.736647277770826e-7*sqrtAbs(x[:,0]**(2)*x[:,1]**(2)*x[:,3]*x[:,4]*x[:,5]**(-1)*x[:,6]**(2)) + 4.169189603659017*sqrtAbs(x[:,0]**(-2)*x[:,1]*x[:,3]**(2)*x[:,5]**(-2)*x[:,6]*x[:,7]) + 835271.369521646*np.cos(x[:,3]*x[:,4]*x[:,5]**(-1)*x[:,6]**(-1)) + -1.6937235244479065*sqrtAbs(x[:,3]*x[:,5]**(-1)*x[:,6]) + -537.0981544645791*sqrtAbs(x[:,3]**(-1)*x[:,5]**(-2)*x[:,7]**(2)) + 2.187134715048406e-5*sqrtAbs(x[:,0]**(-1)*x[:,1]**(2)*x[:,5]**(2)*x[:,6]) + -8.818313229865616*np.tanh(x[:,2]**(-1)*x[:,3]*x[:,5]**(-1)*x[:,7]**(-1))"

"[Term Cos (fromList [(0,2),(2,2),(3,1)]),Term Id (fromList [(0,1),(2,2),(3,-2),(4,2),(5,-1),(6,-2),(7,2)]),Term Log (fromList [(0,-2),(5,1),(6,-2),(7,1)]),Term Tanh (fromList [(0,-1),(2,-2),(3,-2),(5,-1),(6,-1)]),Term Log (fromList [(3,-2),(5,2),(6,2),(7,2)]),Term SqrtAbs (fromList [(0,2),(1,2),(2,2),(3,1),(4,2),(5,-1),(6,-2),(7,2)]),Term Tanh (fromList [(0,1),(1,2),(4,1),(5,-2)]),Term Cos (fromList [(0,2),(1,2),(2,2),(4,2),(5,-2),(6,1)]),Term SqrtAbs (fromList [(0,2),(5,2),(6,1),(7,2)]),Term SqrtAbs (fromList [(0,-1),(1,1),(3,1)]),Term SqrtAbs (fromList [(0,-2),(1,1),(3,-2),(4,2),(5,-2),(6,-1),(7,2)]),Term SqrtAbs (fromList [(1,1),(2,2),(4,2),(6,2),(7,2)]),Term SqrtAbs (fromList [(0,-1),(5,-2),(6,2)]),Term Tanh (fromList [(0,-2),(1,2),(5,2),(6,-2)]),Term SqrtAbs (fromList [(1,2),(3,-2),(4,1),(5,-2),(7,1)]),Term Id (fromList [(0,2),(3,-1),(6,-2)])]","[-324.4318730954088,-1.690766939934834,23.58783937719185,-10.233015380800268,-11.042860625815448,9.541849235897029,-2.4997346870840927e-5,-7.542281571366697,2.1177635557414836,-3.977557912791376e-9,2.0104440468108873,-3274395.7425311306,5.282778902230339e-8,-301.2049498277701,-7.994946660063181,1369.2407119282095,6482.798944573217]","-324.4318730954088 + -1.690766939934834*np.cos(x[:,0]**(2)*x[:,2]**(2)*x[:,3]) + 23.58783937719185*(x[:,0]*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]**(2)*x[:,5]**(-1)*x[:,6]**(-2)*x[:,7]**(2)) + -10.233015380800268*np.log(x[:,0]**(-2)*x[:,5]*x[:,6]**(-2)*x[:,7]) + -11.042860625815448*np.tanh(x[:,0]**(-1)*x[:,2]**(-2)*x[:,3]**(-2)*x[:,5]**(-1)*x[:,6]**(-1)) + 9.541849235897029*np.log(x[:,3]**(-2)*x[:,5]**(2)*x[:,6]**(2)*x[:,7]**(2)) + -2.4997346870840927e-5*sqrtAbs(x[:,0]**(2)*x[:,1]**(2)*x[:,2]**(2)*x[:,3]*x[:,4]**(2)*x[:,5]**(-1)*x[:,6]**(-2)*x[:,7]**(2)) + -7.542281571366697*np.tanh(x[:,0]*x[:,1]**(2)*x[:,4]*x[:,5]**(-2)) + 2.1177635557414836*np.cos(x[:,0]**(2)*x[:,1]**(2)*x[:,2]**(2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,6]) + -3.977557912791376e-9*sqrtAbs(x[:,0]**(2)*x[:,5]**(2)*x[:,6]*x[:,7]**(2)) + 2.0104440468108873*sqrtAbs(x[:,0]**(-1)*x[:,1]*x[:,3]) + -3274395.7425311306*sqrtAbs(x[:,0]**(-2)*x[:,1]*x[:,3]**(-2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,6]**(-1)*x[:,7]**(2)) + 5.282778902230339e-8*sqrtAbs(x[:,1]*x[:,2]**(2)*x[:,4]**(2)*x[:,6]**(2)*x[:,7]**(2)) + -301.2049498277701*sqrtAbs(x[:,0]**(-1)*x[:,5]**(-2)*x[:,6]**(2)) + -7.994946660063181*np.tanh(x[:,0]**(-2)*x[:,1]**(2)*x[:,5]**(2)*x[:,6]**(-2)) + 1369.2407119282095*sqrtAbs(x[:,1]**(2)*x[:,3]**(-2)*x[:,4]*x[:,5]**(-2)*x[:,7]) + 6482.798944573217*(x[:,0]**(2)*x[:,3]**(-1)*x[:,6]**(-2))"

"[Term Id (fromList [(0,2),(1,2),(2,2),(3,2),(4,1),(6,-2)]),Term SqrtAbs (fromList [(2,2),(3,-2),(4,2),(5,2),(6,2),(7,2)]),Term Tanh (fromList [(0,1),(2,2),(3,1),(4,1),(5,1)]),Term Cos (fromList [(0,1),(1,2),(2,1),(4,2),(6,-2)]),Term Tanh (fromList [(0,2),(1,-2),(6,-1)]),Term Exp (fromList [(0,2),(1,1),(2,2),(3,-2),(4,2),(5,-2),(6,-2),(7,2)]),Term Cos (fromList [(0,2),(1,2),(3,-1),(4,2),(6,-2)]),Term Sin (fromList [(3,1),(4,1),(6,-1)]),Term Id (fromList [(0,2),(1,2),(3,1),(4,1),(5,-2),(6,-1)]),Term SqrtAbs (fromList [(0,-2),(1,1),(3,2),(5,-2),(6,1)]),Term Log (fromList [(0,-1),(3,-2),(5,2),(6,-2),(7,2)]),Term Tanh (fromList [(0,2),(2,2),(3,2),(5,1),(7,2)]),Term SqrtAbs (fromList [(0,2),(1,1),(3,-2),(6,-1),(7,-2)]),Term Log (fromList [(0,2),(3,-2),(5,-2),(7,-2)]),Term SqrtAbs (fromList [(0,2),(5,-2),(6,-2),(7,2)]),Term Log (fromList [(0,1),(5,2),(7,2)])]","[22.501350511786164,-2.7842562385169494e-13,1.3233093326907772e-8,-12.809262123488143,2.205995764543423,-5.530804970185549,-2.064078805934336e-2,2.8834000636147965,5.193835948301429,8.795562882622685e-4,41.06841599585087,5.490167440792609,18.78902327149862,-42.740805849019615,14.735504792324447,-48.1238275405841,13.10854783766648]","22.501350511786164 + -2.7842562385169494e-13*(x[:,0]**(2)*x[:,1]**(2)*x[:,2]**(2)*x[:,3]**(2)*x[:,4]*x[:,6]**(-2)) + 1.3233093326907772e-8*sqrtAbs(x[:,2]**(2)*x[:,3]**(-2)*x[:,4]**(2)*x[:,5]**(2)*x[:,6]**(2)*x[:,7]**(2)) + -12.809262123488143*np.tanh(x[:,0]*x[:,2]**(2)*x[:,3]*x[:,4]*x[:,5]) + 2.205995764543423*np.cos(x[:,0]*x[:,1]**(2)*x[:,2]*x[:,4]**(2)*x[:,6]**(-2)) + -5.530804970185549*np.tanh(x[:,0]**(2)*x[:,1]**(-2)*x[:,6]**(-1)) + -2.064078805934336e-2*np.exp(x[:,0]**(2)*x[:,1]*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,6]**(-2)*x[:,7]**(2)) + 2.8834000636147965*np.cos(x[:,0]**(2)*x[:,1]**(2)*x[:,3]**(-1)*x[:,4]**(2)*x[:,6]**(-2)) + 5.193835948301429*np.sin(x[:,3]*x[:,4]*x[:,6]**(-1)) + 8.795562882622685e-4*(x[:,0]**(2)*x[:,1]**(2)*x[:,3]*x[:,4]*x[:,5]**(-2)*x[:,6]**(-1)) + 41.06841599585087*sqrtAbs(x[:,0]**(-2)*x[:,1]*x[:,3]**(2)*x[:,5]**(-2)*x[:,6]) + 5.490167440792609*np.log(x[:,0]**(-1)*x[:,3]**(-2)*x[:,5]**(2)*x[:,6]**(-2)*x[:,7]**(2)) + 18.78902327149862*np.tanh(x[:,0]**(2)*x[:,2]**(2)*x[:,3]**(2)*x[:,5]*x[:,7]**(2)) + -42.740805849019615*sqrtAbs(x[:,0]**(2)*x[:,1]*x[:,3]**(-2)*x[:,6]**(-1)*x[:,7]**(-2)) + 14.735504792324447*np.log(x[:,0]**(2)*x[:,3]**(-2)*x[:,5]**(-2)*x[:,7]**(-2)) + -48.1238275405841*sqrtAbs(x[:,0]**(2)*x[:,5]**(-2)*x[:,6]**(-2)*x[:,7]**(2)) + 13.10854783766648*np.log(x[:,0]*x[:,5]**(2)*x[:,7]**(2))"

"[Term Tanh (fromList [(0,-1),(1,2),(2,2),(3,2),(5,-1),(6,-2)]),Term Tanh (fromList [(0,-2),(1,-2),(3,-2),(4,-2),(6,-2)]),Term SqrtAbs (fromList [(0,-2),(1,2),(3,1),(5,-2),(6,-1),(7,-1)]),Term SqrtAbs (fromList [(0,2),(1,1),(2,2),(3,2),(6,-1)]),Term Id (fromList [(1,2),(2,1),(3,2),(5,-2),(6,-1),(7,-2)]),Term Tanh (fromList [(0,1),(2,2),(3,-2),(4,1),(5,-2),(6,-2),(7,1)]),Term SqrtAbs (fromList [(0,-2),(3,2),(6,-1)]),Term SqrtAbs (fromList [(0,-1),(1,2),(3,-2),(4,2),(5,-2),(7,-1)]),Term SqrtAbs (fromList [(0,-1),(1,1),(3,2),(5,-2),(6,1)]),Term Cos (fromList [(3,1),(4,1),(6,-2)]),Term SqrtAbs (fromList [(0,1),(1,2),(4,1),(5,2)]),Term SqrtAbs (fromList [(0,-2),(2,2),(5,2),(6,2)]),Term Tanh (fromList [(3,-2),(6,-2),(7,1)]),Term Exp (fromList [(0,-2),(2,1),(3,-1)]),Term Log (fromList [(5,-2),(6,-2),(7,-2)]),Term Log (fromList [(0,-2),(3,2),(5,-2),(6,-2),(7,-2)])]","[267849.38616975246,10.767065677292598,10.10144342266316,-21136.197113569975,-4.4084031481665944e-6,0.7687511859834257,4.062664372318565e7,799.460789380458,-34208.82348100101,4.166286775094272,755605.8695175382,2.6710786923720935e-6,6.463360868445388e-5,-6.435448766851909e8,-1023624.6141671423,25.295569655843035,-29.479787035168904]","267849.38616975246 + 10.767065677292598*np.tanh(x[:,0]**(-1)*x[:,1]**(2)*x[:,2]**(2)*x[:,3]**(2)*x[:,5]**(-1)*x[:,6]**(-2)) + 10.10144342266316*np.tanh(x[:,0]**(-2)*x[:,1]**(-2)*x[:,3]**(-2)*x[:,4]**(-2)*x[:,6]**(-2)) + -21136.197113569975*sqrtAbs(x[:,0]**(-2)*x[:,1]**(2)*x[:,3]*x[:,5]**(-2)*x[:,6]**(-1)*x[:,7]**(-1)) + -4.4084031481665944e-6*sqrtAbs(x[:,0]**(2)*x[:,1]*x[:,2]**(2)*x[:,3]**(2)*x[:,6]**(-1)) + 0.7687511859834257*(x[:,1]**(2)*x[:,2]*x[:,3]**(2)*x[:,5]**(-2)*x[:,6]**(-1)*x[:,7]**(-2)) + 4.062664372318565e7*np.tanh(x[:,0]*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]*x[:,5]**(-2)*x[:,6]**(-2)*x[:,7]) + 799.460789380458*sqrtAbs(x[:,0]**(-2)*x[:,3]**(2)*x[:,6]**(-1)) + -34208.82348100101*sqrtAbs(x[:,0]**(-1)*x[:,1]**(2)*x[:,3]**(-2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,7]**(-1)) + 4.166286775094272*sqrtAbs(x[:,0]**(-1)*x[:,1]*x[:,3]**(2)*x[:,5]**(-2)*x[:,6]) + 755605.8695175382*np.cos(x[:,3]*x[:,4]*x[:,6]**(-2)) + 2.6710786923720935e-6*sqrtAbs(x[:,0]*x[:,1]**(2)*x[:,4]*x[:,5]**(2)) + 6.463360868445388e-5*sqrtAbs(x[:,0]**(-2)*x[:,2]**(2)*x[:,5]**(2)*x[:,6]**(2)) + -6.435448766851909e8*np.tanh(x[:,3]**(-2)*x[:,6]**(-2)*x[:,7]) + -1023624.6141671423*np.exp(x[:,0]**(-2)*x[:,2]*x[:,3]**(-1)) + 25.295569655843035*np.log(x[:,5]**(-2)*x[:,6]**(-2)*x[:,7]**(-2)) + -29.479787035168904*np.log(x[:,0]**(-2)*x[:,3]**(2)*x[:,5]**(-2)*x[:,6]**(-2)*x[:,7]**(-2))"

"[Term SqrtAbs (fromList [(3,-2),(6,2),(7,2)]),Term Id (fromList [(0,2),(1,2),(3,-2),(5,2),(6,-1),(7,2)]),Term SqrtAbs (fromList [(0,-2),(1,1),(3,2),(5,-2),(6,1)]),Term Log (fromList [(0,-2),(3,1),(5,2),(6,-1),(7,2)]),Term SqrtAbs (fromList [(1,2),(3,2),(5,2),(7,2)]),Term SqrtAbs (fromList [(2,2),(4,2),(5,-1),(6,2),(7,2)]),Term Id (fromList [(0,2),(1,2),(3,-2),(7,1)]),Term Tanh (fromList [(0,-1),(4,1),(6,1)]),Term Cos (fromList [(0,-2),(1,2),(2,2),(3,1),(6,1)]),Term Sin (fromList [(0,2),(1,1),(2,2),(3,-2),(4,1),(5,2),(6,-2)]),Term Sin (fromList [(0,-2),(1,2),(2,2),(6,2)]),Term Sin (fromList [(0,-2),(2,2),(3,2),(5,-2),(6,2)]),Term Tanh (fromList [(0,1),(2,-2),(4,-1),(6,-2),(7,2)]),Term Log (fromList [(0,-2),(3,2)]),Term Tanh (fromList [(3,1),(4,2),(6,-2)]),Term Tanh (fromList [(0,-2),(2,1),(3,1),(5,2),(6,-2),(7,2)])]","[-41.960873757619524,-6.799674833378607e-3,-7.069965108519413e-12,41.15752114880616,3.9891224038534756,1.9978210146201596e-9,3.1521864341790337e-6,1.529338451674924e-6,6.675986199068731,2.2848141639210007,1.8284264439605682,-2.226568428463866,2.0587505365777576,16.264168785530057,-22.611885509408737,-71.89809308328483,20.546221730084294]","-41.960873757619524 + -6.799674833378607e-3*sqrtAbs(x[:,3]**(-2)*x[:,6]**(2)*x[:,7]**(2)) + -7.069965108519413e-12*(x[:,0]**(2)*x[:,1]**(2)*x[:,3]**(-2)*x[:,5]**(2)*x[:,6]**(-1)*x[:,7]**(2)) + 41.15752114880616*sqrtAbs(x[:,0]**(-2)*x[:,1]*x[:,3]**(2)*x[:,5]**(-2)*x[:,6]) + 3.9891224038534756*np.log(x[:,0]**(-2)*x[:,3]*x[:,5]**(2)*x[:,6]**(-1)*x[:,7]**(2)) + 1.9978210146201596e-9*sqrtAbs(x[:,1]**(2)*x[:,3]**(2)*x[:,5]**(2)*x[:,7]**(2)) + 3.1521864341790337e-6*sqrtAbs(x[:,2]**(2)*x[:,4]**(2)*x[:,5]**(-1)*x[:,6]**(2)*x[:,7]**(2)) + 1.529338451674924e-6*(x[:,0]**(2)*x[:,1]**(2)*x[:,3]**(-2)*x[:,7]) + 6.675986199068731*np.tanh(x[:,0]**(-1)*x[:,4]*x[:,6]) + 2.2848141639210007*np.cos(x[:,0]**(-2)*x[:,1]**(2)*x[:,2]**(2)*x[:,3]*x[:,6]) + 1.8284264439605682*np.sin(x[:,0]**(2)*x[:,1]*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]*x[:,5]**(2)*x[:,6]**(-2)) + -2.226568428463866*np.sin(x[:,0]**(-2)*x[:,1]**(2)*x[:,2]**(2)*x[:,6]**(2)) + 2.0587505365777576*np.sin(x[:,0]**(-2)*x[:,2]**(2)*x[:,3]**(2)*x[:,5]**(-2)*x[:,6]**(2)) + 16.264168785530057*np.tanh(x[:,0]*x[:,2]**(-2)*x[:,4]**(-1)*x[:,6]**(-2)*x[:,7]**(2)) + -22.611885509408737*np.log(x[:,0]**(-2)*x[:,3]**(2)) + -71.89809308328483*np.tanh(x[:,3]*x[:,4]**(2)*x[:,6]**(-2)) + 20.546221730084294*np.tanh(x[:,0]**(-2)*x[:,2]*x[:,3]*x[:,5]**(2)*x[:,6]**(-2)*x[:,7]**(2))"

"[Term SqrtAbs (fromList [(0,1),(5,-1),(6,1),(7,1)]),Term Tanh (fromList [(0,-2),(4,-2),(5,2),(7,-2)]),Term SqrtAbs (fromList [(0,-2),(1,2),(3,2),(5,1),(6,2)]),Term SqrtAbs (fromList [(0,-2),(2,1),(3,2),(5,2),(6,2),(7,-1)]),Term Tanh (fromList [(0,1),(1,2),(3,-2),(7,1)]),Term Tanh (fromList [(0,-1),(1,2),(2,2),(3,1),(4,2),(5,-2),(6,-1),(7,2)]),Term Tanh (fromList [(2,1),(4,1),(5,-1),(6,2),(7,1)]),Term Tanh (fromList [(0,2),(2,-1),(3,1),(5,-2),(7,-1)]),Term Log (fromList [(0,1),(7,1)]),Term Sin (fromList [(0,-2),(1,2),(3,-1),(5,-1)]),Term Id (fromList [(0,1),(3,-1)]),Term SqrtAbs (fromList [(1,2),(4,1),(5,-2),(7,1)]),Term Id (fromList [(0,-1),(3,1)]),Term SqrtAbs (fromList [(0,-1),(2,1),(4,2),(5,2),(6,2),(7,1)]),Term Tanh (fromList [(0,-1),(3,2),(4,2),(5,-2),(6,-2)]),Term Sin (fromList [(0,1),(1,1),(3,-2),(4,2),(7,-1)])]","[-55.39862782944081,-7.675452797629122e-2,-1.6088629840469417,5.071460314609339e-6,2.334029166852296e-6,2.8048702594071373,-4.035131599504828,-11.717006402935423,-16.31230117693334,10.687873943280843,-898652.2458515497,12.78788978709645,3.158421444944368,-15.750666317658375,2.4618377969077945e-7,-1.944618093759157e8,-2.3416049838532613]","-55.39862782944081 + -7.675452797629122e-2*sqrtAbs(x[:,0]*x[:,5]**(-1)*x[:,6]*x[:,7]) + -1.6088629840469417*np.tanh(x[:,0]**(-2)*x[:,4]**(-2)*x[:,5]**(2)*x[:,7]**(-2)) + 5.071460314609339e-6*sqrtAbs(x[:,0]**(-2)*x[:,1]**(2)*x[:,3]**(2)*x[:,5]*x[:,6]**(2)) + 2.334029166852296e-6*sqrtAbs(x[:,0]**(-2)*x[:,2]*x[:,3]**(2)*x[:,5]**(2)*x[:,6]**(2)*x[:,7]**(-1)) + 2.8048702594071373*np.tanh(x[:,0]*x[:,1]**(2)*x[:,3]**(-2)*x[:,7]) + -4.035131599504828*np.tanh(x[:,0]**(-1)*x[:,1]**(2)*x[:,2]**(2)*x[:,3]*x[:,4]**(2)*x[:,5]**(-2)*x[:,6]**(-1)*x[:,7]**(2)) + -11.717006402935423*np.tanh(x[:,2]*x[:,4]*x[:,5]**(-1)*x[:,6]**(2)*x[:,7]) + -16.31230117693334*np.tanh(x[:,0]**(2)*x[:,2]**(-1)*x[:,3]*x[:,5]**(-2)*x[:,7]**(-1)) + 10.687873943280843*np.log(x[:,0]*x[:,7]) + -898652.2458515497*np.sin(x[:,0]**(-2)*x[:,1]**(2)*x[:,3]**(-1)*x[:,5]**(-1)) + 12.78788978709645*(x[:,0]*x[:,3]**(-1)) + 3.158421444944368*sqrtAbs(x[:,1]**(2)*x[:,4]*x[:,5]**(-2)*x[:,7]) + -15.750666317658375*(x[:,0]**(-1)*x[:,3]) + 2.4618377969077945e-7*sqrtAbs(x[:,0]**(-1)*x[:,2]*x[:,4]**(2)*x[:,5]**(2)*x[:,6]**(2)*x[:,7]) + -1.944618093759157e8*np.tanh(x[:,0]**(-1)*x[:,3]**(2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,6]**(-2)) + -2.3416049838532613*np.sin(x[:,0]*x[:,1]*x[:,3]**(-2)*x[:,4]**(2)*x[:,7]**(-1))"

"[Term SqrtAbs (fromList [(0,1),(1,3),(3,-3),(4,1),(5,3),(6,-1)]),Term Sin (fromList [(0,3),(3,-3),(4,1),(5,3),(6,-2)]),Term SqrtAbs (fromList [(3,2),(4,1),(5,-2),(6,-2),(7,-1)]),Term Sin (fromList [(0,2),(5,-2),(6,-1)]),Term Tanh (fromList [(0,-1),(2,-3),(3,3),(4,-2),(6,-3),(7,1)]),Term SqrtAbs (fromList [(0,-3),(3,3),(4,3),(5,-1),(6,-2)]),Term SqrtAbs (fromList [(0,1),(2,3),(3,-3),(5,2),(6,1),(7,1)]),Term Sin (fromList [(0,3),(3,-3)]),Term Log (fromList [(0,-3),(3,2),(5,-3),(6,-2),(7,-1)]),Term Exp (fromList [(0,-2),(2,1),(3,1),(7,-1)]),Term Sin (fromList [(0,3),(1,1),(2,1),(4,1),(5,3),(6,-2)]),Term SqrtAbs (fromList [(1,3),(3,-2),(7,-1)]),Term Id (fromList [(0,3),(3,-3),(5,3)]),Term Cos (fromList [(0,-2),(1,1),(3,-1),(5,3),(6,1)]),Term Tanh (fromList [(0,-3),(3,-3),(4,-2),(5,2),(6,3)]),Term Tanh (fromList [(1,1),(5,-1)])]","[-268.4468422658647,9.830084362753551e-5,1.2878855875383435,-23412.51039788416,20499.102504700997,-3.0183216594174795,-3637.9759098966038,4.57806312076531e-6,-1.8393019657482133,-6.137311253534876,33.1648888712125,-2.557990631876743,-1.5327425417695433,4.3073136367607577e-10,-0.9789090853313256,-9.475724476949134,107.87493621151563]","-268.4468422658647 + 9.830084362753551e-5*sqrtAbs(x[:,0]*x[:,1]**(3)*x[:,3]**(-3)*x[:,4]*x[:,5]**(3)*x[:,6]**(-1)) + 1.2878855875383435*np.sin(x[:,0]**(3)*x[:,3]**(-3)*x[:,4]*x[:,5]**(3)*x[:,6]**(-2)) + -23412.51039788416*sqrtAbs(x[:,3]**(2)*x[:,4]*x[:,5]**(-2)*x[:,6]**(-2)*x[:,7]**(-1)) + 20499.102504700997*np.sin(x[:,0]**(2)*x[:,5]**(-2)*x[:,6]**(-1)) + -3.0183216594174795*np.tanh(x[:,0]**(-1)*x[:,2]**(-3)*x[:,3]**(3)*x[:,4]**(-2)*x[:,6]**(-3)*x[:,7]) + -3637.9759098966038*sqrtAbs(x[:,0]**(-3)*x[:,3]**(3)*x[:,4]**(3)*x[:,5]**(-1)*x[:,6]**(-2)) + 4.57806312076531e-6*sqrtAbs(x[:,0]*x[:,2]**(3)*x[:,3]**(-3)*x[:,5]**(2)*x[:,6]*x[:,7]) + -1.8393019657482133*np.sin(x[:,0]**(3)*x[:,3]**(-3)) + -6.137311253534876*np.log(x[:,0]**(-3)*x[:,3]**(2)*x[:,5]**(-3)*x[:,6]**(-2)*x[:,7]**(-1)) + 33.1648888712125*np.exp(x[:,0]**(-2)*x[:,2]*x[:,3]*x[:,7]**(-1)) + -2.557990631876743*np.sin(x[:,0]**(3)*x[:,1]*x[:,2]*x[:,4]*x[:,5]**(3)*x[:,6]**(-2)) + -1.5327425417695433*sqrtAbs(x[:,1]**(3)*x[:,3]**(-2)*x[:,7]**(-1)) + 4.3073136367607577e-10*(x[:,0]**(3)*x[:,3]**(-3)*x[:,5]**(3)) + -0.9789090853313256*np.cos(x[:,0]**(-2)*x[:,1]*x[:,3]**(-1)*x[:,5]**(3)*x[:,6]) + -9.475724476949134*np.tanh(x[:,0]**(-3)*x[:,3]**(-3)*x[:,4]**(-2)*x[:,5]**(2)*x[:,6]**(3)) + 107.87493621151563*np.tanh(x[:,1]*x[:,5]**(-1))"

